报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-03-31,2002-12-31,2001-12-31,
基本每股收益(元),0.1,-0.07,-0.04,-0.27,-0.22,-0.18,-0.14,0.04,-0.06,-0.06,-0.06,-0.39,-0.17,-0.18,-0.1,-0.71,-0.24,-0.12,-0.04,0.05,-0.02,-0.06,-0.05,-0.82,-0.37,-0.26,-0.13,-1.2,-0.67,-0.47,-0.47,0.08,0.06,0.04,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.11,-0.12,-0.04,0.06,0.53,0.64,0.73,0.77,0.7,0.66,0.67,0.72,1.17,1.28,1.4,1.54,2.07,2.26,3.64,4.11,4.14,4.11,4.09,4.06,4.03,3.99,3.94,3.91,3.82,3.74,3.68,3.63,3.43,3.39,3.35,2.24,0,1.75,1.27,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.22,--,-0.11,-0.03,--,--,-0.05,-0.03,0.03,-0.41,-0.57,-0.28,0.07,-0.26,-0.09,-0.08,0.03,-0.24,0.04,-0.12,-0.08,2.03,1.11,0.78,0.08,0.24,0,0,0,0.38,0,0,0,0.13,0,0,0,0.06,0,1.2,0,
主营业务收入(万元),43306,15465,6181,37742,25863,15491,6439,42150,27608,17243,7183,30017,21176,12467,5126,25304,17382,10578,4423,35246,22645,14479,6199,17143,11635,6842,2682,16708,12913,8913,4051,26014,17800,10613,4280,26801,18885,11259,5011,30206,21532,14711,7069,29309,18915,11430,5083,19075,3616,14625,8016,
主营业务利润(万元),9907,1991,843,4261,2905,1419,467,4083,2347,1315,547,1798,1514,369,78,476,158,319,654,5843,3410,1608,568,-112,-162,-216,-237,-1304,-951,-508,-329,5869,4408,2732,--,7388,5469,3393,1458,8725,6245,4317,2029,9232,5847,3532,1512,7031,1308,5781,3565,
营业利润(万元),1485,-936,-443,-3365,-2774,-2085,-1605,-2210,-1618,-1232,-748,-5242,-2069,-2074,-1137,-7612,-3461,-2074,-407,418,-436,-754,-532,-6918,-4592,-3222,-1668,-16459,-7705,-5373,-3463,509,735,424,193,1722,1424,890,350,2501,1754,1154,511,2798,1702,914,251,2160,430,2165,1243,
投资收益(万元),--,--,--,--,--,--,--,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,-19,--,0,--,591,35,35,20,-43,-32,-32,0,-73,0,0,0,6,0,0,0,0,0,0,0,
营业外收支净额(万元),279,43,10,76,35,-8,16,2044,479,463,9,-82,-1,-6,1,1107,983,957,-3,-28,25,26,-1,-841,-5,-37,-8,-2721,--,--,--,--,--,--,--,-5,0,0,0,-19,0,0,0,21,0,0,0,-0,0,0,0,
利润总额(万元),1764,-894,-433,-3289,-2739,-2093,-1589,-166,-1139,-768,-739,-5324,-2070,-2080,-1136,-6505,-2478,-1117,-410,390,-411,-727,-533,-7759,-4597,-3258,-1676,-19180,-7655,-5350,-3460,972,732,423,193,1751,1458,934,351,2409,1754,1158,512,2825,1707,915,251,2285,430,2320,1216,
净利润(万元),1431,-756,-400,-2857,-2399,-1891,-1430,465,-599,-612,-647,-4120,-1774,-1880,-1040,-7422,-2476,-1308,-380,525,-158,-633,-494,-8617,-3890,-2727,-1403,-12647,-7006,-4957,-3268,547,439,267,100,1012,813,502,198,2007,1373,776,344,2787,1415,771,213,1924,365,1944,1007,
净利润(扣除非经常性损益后)(万元),-120,-793,-408,-2933,-2439,-1896,--,-1513,-1005,-1009,--,-4036,--,-1873,--,-7932,--,-1702,--,513,0,-650,--,-7809,--,-2704,0,-10633,0,-4980,0,-266,0,252,--,1015,0,488,0,2026,0,772,0,2773,0,769,0,0,0,0,0,
经营活动产生的现金流量净额(万元),3265,-1062,-643,1678,-788,-114,-155,-3093,-3679,-2963,-2295,-1733,-1115,-323,-404,-418,-516,-297,338,-4297,-5970,-2932,737,-2695,-983,-890,355,-2564,378,-1311,-578,14217,7768,5483,551,1706,1038,526,37,2680,2550,1165,78,940,-3891,-3974,106,222,0,4796,0,
现金及现金等价物净增加额(万元),-3424,-1029,-907,-2338,-3149,-2203,-3533,-42,-3545,-3462,-2884,1235,-1449,-505,-540,2145,2188,-688,1928,-11,-430,-518,908,715,3965,24,4837,-405,-176,-806,-904,308,-497,-558,-1377,-2605,-4292,-3831,-3174,-8050,-2643,-2969,-3225,10498,6034,4953,16568,-110,0,1911,0,
总资产(万元),91912,44809,44067,46211,46078,46961,45057,50147,48434,47427,45428,47357,44387,43691,45587,45937,48951,50920,59169,57455,59449,56968,58820,56928,59542,56959,61704,60357,69109,68561,71450,73728,75355,75841,75546,76997,86134,80491,81175,80760,81951,80740,79925,77655,58297,54530,44701,26090,0,18914,11584,
流动资产(万元),62333,24958,23586,25083,24207,24649,22021,26450,24293,22817,20424,21815,18465,17133,18335,17923,18034,19237,21213,18698,20095,16912,18073,15520,14205,10389,14311,12178,24691,23410,25919,27416,26997,26819,26753,27941,40960,33330,33583,33021,34976,33166,32206,30309,21922,18804,24763,8083,0,5983,3664,
总负债(万元),63659,50697,49531,51223,50563,50837,48408,51958,54881,53508,51485,52668,46675,45991,46943,46158,43465,44072,51615,49491,52108,49943,51601,49176,46171,42249,45433,42409,44081,41228,42218,41037,43002,43692,43564,45284,55565,50273,51309,51129,53014,52399,52019,50090,34278,31159,21187,17143,0,11891,6505,
流动负债(万元),62621,49820,48729,50349,49686,50105,47741,51657,54338,52965,50942,52125,46675,45991,46943,46158,43465,44072,51615,49491,50211,47546,48404,45179,42175,38253,34980,32202,34145,31466,32335,30652,28839,29268,28986,30549,44486,42713,43749,43569,31654,31039,30659,28730,23410,12699,16075,12131,0,6291,2505,
股东权益不含少数股东权益(万元),31080,-3113,-2763,-2363,-1908,-1403,-942,488,-4068,-4086,-4128,-3473,-1130,-1238,-398,642,5589,6757,7684,8064,7381,6906,7045,7539,12234,13397,14715,16118,21759,23808,25496,28765,28983,28811,28644,28407,28208,27897,27594,27395,26761,26164,25732,25388,24018,23372,23514,8947,0,7023,5079,
净资产收益率加权(%),4.71,--,--,--,--,--,--,--,--,--,--,--,0,--,--,-170,-36.3,-17.65,-4.83,6.55,-2.12,-8.76,-6.77,-72.85,--,-20.36,0,-56.35,0,-18.86,0,1.9,0,0.84,--,3.63,0,1.81,0,7.61,0,3,0,12.7,0,0,0.9,24.1,0,32.13,22,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
