报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,
基本每股收益(元),0.11,0.11,0,4.26,4.31,0.28,0.02,-6.69,-0.74,-0.51,-0.28,-2.79,-0.93,-0.66,-0.37,-1.31,-0.65,-0.44,-0.24,0.02,-0.08,-0.01,-0.07,-0.61,-0.31,-0.15,-0.05,0.11,0.22,0.17,0.06,0.55,0.09,0.07,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.73,-0.47,-0.18,0.19,0.85,1.08,1.29,1.54,1.44,1.51,1.46,1.53,1.83,1.99,2.12,2.16,2.28,2.23,2.28,2.22,1.81,1.78,1.69,1.96,1.88,2.41,2.55,2.54,2.55,2.52,2.57,2.55,2.52,2.46,2.53,2.52,2.49,2.45,2.48,2.45,2.51,2.48,2.45,2.44,2.47,2.43,2.49,2.31,2.42,2.29,2.45,2.31,2.61,2.37,2.87,2.56,2.84,2.54,2.26,2.86,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.01,-0.17,-0.11,0.08,0.16,0.03,-0.05,-0.25,-0.25,-0.02,-0.13,-0.21,-0.18,0,-0.01,0.11,0.33,0.15,0.06,0.64,0.24,0.02,-0.11,0.04,0,--,0,0.04,0,0,0,0.24,0,0,0,0.15,0,0,0,0.29,0,0.23,--,0.5,0.43,-0.22,0.09,0.43,--,0.08,--,--,--,--,--,0,--,--,--,--,--,--,
主营业务收入(万元),58858,39625,20236,98187,76589,52689,28280,135420,103422,75488,46422,210809,162450,110536,51550,256029,189401,122307,58556,227307,175296,118531,54395,172024,130300,87343,44827,267650,214252,141133,68240,234584,169732,111660,53703,235199,180074,126765,64996,221800,152584,92478,46942,178613,118204,65617,23505,113328,79308,51929,26022,90642,64116,40463,20718,90378,44591,80106,27202,41449,16928,21800,8728,25885,11084,18326,9865,18354,7432,21969,11419,16181,--,--,
主营业务利润(万元),7324,5128,2393,12003,9183,6737,3584,-21815,-25197,-15982,-8529,-53820,-40818,-23707,-13501,-24997,-15788,-10882,-7385,16492,7072,12787,2407,-18060,-5160,-313,830,39879,39454,27375,10593,34072,20958,14149,--,14269,7365,2592,1430,7847,5722,2565,1810,13413,10328,4832,1337,11195,8426,4534,2549,9107,6578,3759,1467,6518,3115,11213,5058,10874,5623,5375,2235,12218,4979,6736,5019,9572,3828,10687,5181,6901,--,--,
营业利润(万元),887,776,327,22425,19958,19609,247,-124800,-51422,-35813,-19069,-103238,-76009,-51983,-27289,-100913,-46559,-31063,-16617,-15908,-14899,-1960,-4685,-41110,-20986,-9493,-3167,7930,18535,14107,5103,47636,7295,5199,1300,8013,3952,2294,1522,6890,5014,2252,1553,12849,9634,4706,1353,9751,7471,3570,2403,9650,6344,3480,1096,7855,3417,10120,5297,12557,7656,9508,4017,16817,0,8971,0,10499,0,10687,0,6901,--,--,
投资收益(万元),-76,-73,-45,20210,19392,19159,18,215,193,193,188,3249,25,32,35,175,157,83,66,-128,-182,-125,-78,-1548,-1669,-1751,28,714,638,554,553,31027,228,228,0,-540,-388,84,0,-2119,-24,259,239,-1947,-1189,-702,-262,211,67,55,145,574,140,277,143,141,176,456,37,69,22,22,0,0,0,587,475,2089,2284,1210,905,1834,--,--,
营业外收支净额(万元),10315,10333,-20,411856,419501,2337,1449,-337794,1090,1524,68,-86255,12150,6579,1921,12775,2884,1254,344,17529,10230,2133,158,2011,1652,1118,1035,2837,--,927,--,--,--,1461,--,3929,0,--,0,-695,0,0,0,-364,0,0,0,-1376,-1385,11,0,0,-10,-9,0,-561,0,-92,0,-84,0,--,0,0,0,--,14,0,0,0,0,0,--,--,
利润总额(万元),11202,11108,307,434280,439459,21946,1697,-462594,-50332,-34290,-19000,-189492,-63860,-45404,-25367,-88139,-43675,-29809,-16274,1621,-4669,173,-4527,-39099,-19335,-8375,-2131,10767,19695,15034,5233,49647,8897,6659,2356,11402,4463,2049,1512,4075,4545,2169,1450,10538,8098,3652,1090,8585,6153,3636,2548,8899,6474,3747,1240,7436,3536,10484,5334,12543,7680,9531,4018,16818,7226,9533,7010,12544,6096,11873,6076,8723,--,--,
净利润(万元),10883,10858,177,430734,436059,18644,1603,-451458,-49768,-34359,-19010,-187969,-62873,-44647,-25028,-88285,-43913,-29939,-16321,1107,-5268,-933,-4791,-40977,-20868,-9821,-3251,7398,15027,11471,3975,37011,6219,4542,1656,7777,2651,902,897,2142,2745,1266,888,6999,4979,2203,632,5460,4058,1974,1658,5016,4048,2364,737,4508,2163,6652,4473,10453,6471,7949,3323,14425,6089,8090,6005,10690,5182,10241,5165,7598,--,--,
