报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
基本每股收益(元),0.3,0.24,0.08,0.33,0.14,0.06,0.01,0.12,0.06,0.01,0.03,0.98,0.98,0.82,1.06,4.49,4.32,3.35,1.37,2.31,0.36,0.74,0.18,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,11.36,22.39,22.52,21.46,21.09,9.05,7.07,5.7,0,3.69,2.95,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.34,0.06,1.4,-0.31,0.19,1.48,0.87,2.82,0.56,0.68,0.52,
主营业务收入(万元),189988,132140,61903,205130,158075,104844,40524,172250,128792,79004,38194,180381,149290,113337,66941,190613,151036,107027,51036,124700,20078,77886,75632,
主营业务利润(万元),36208,25914,12161,37284,24952,14667,5392,20213,12330,7725,3980,39061,34625,28466,16649,62305,54339,38628,16526,31621,4884,15782,11552,
营业利润(万元),7773,6536,2025,6211,2168,1053,219,1975,846,-120,370,21286,21624,18051,11771,42341,38465,27751,11318,17757,2905,5351,1085,
投资收益(万元),33,22,6,191,182,182,123,865,553,321,60,45,40,38,21,73,33,20,0,51,17,71,68,
营业外收支净额(万元),337,26,-4,1122,1221,611,113,704,533,366,357,108,107,97,11,-161,21,17,18,866,10,590,593,
利润总额(万元),8110,6562,2021,7333,3389,1664,332,2678,1379,245,727,21394,21731,18149,11783,42181,38486,27768,11336,18623,2915,5941,1678,
净利润(万元),5867,4663,1441,6314,2583,1161,134,2358,1046,158,587,18448,18440,15378,10007,35947,32557,23459,9611,16169,2507,5174,1284,
净利润(扣除非经常性损益后)(万元),5582,4641,1444,5373,1549,642,39,1763,143,-416,283,18356,--,15295,--,36084,--,23445,9595,15444,2499,4662,781,
经营活动产生的现金流量净额(万元),-33111,-19607,-23495,2107,1177,11793,2347,-18613,-8224,-22703,-15913,-14501,-6303,539,13126,-2900,1741,10353,6068,19711,3945,4752,3668,
现金及现金等价物净增加额(万元),16413,43875,-8277,181,-13795,1612,16171,-42798,-47046,-37726,-35476,-18198,-6351,8155,9947,74225,84462,12985,9864,1891,-6290,11742,5409,
总资产(万元),557921,576133,506251,464236,421675,406901,400135,357483,340049,351472,333275,306956,301248,294660,281445,275162,267831,177432,160430,138954,0,103520,84449,
流动资产(万元),212747,245203,185974,165675,152453,186095,211345,178714,163122,193458,192373,175798,184054,191597,186304,179356,178710,100454,88423,67511,--,47062,38933,
总负债(万元),311580,331229,278069,237749,198407,185197,177909,140723,124568,137330,119087,93409,87709,84183,69760,73483,69543,114060,110906,99041,--,77676,63779,
流动负债(万元),305630,326279,263353,226070,197457,184247,146959,109638,94568,107330,89087,63409,57709,64183,69760,73483,69543,104030,70216,59305,--,50744,60554,
股东权益不含少数股东权益(万元),240569,239184,222900,221268,218121,216580,217126,216661,215481,214142,214188,213547,213539,210477,211686,201679,198288,63372,49524,39913,0,25844,20670,
净资产收益率加权(%),2.55,2.07,0.65,2.89,1.19,0.54,0.06,1.1,0.49,0.07,0.27,8.91,8.87,7.34,4.84,32.59,38.69,45.43,0,47.66,0,22.25,6.41,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
