报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.1,0.09,0.21,0.15,0.17,0.17,0.01,0.06,0.06,0.04,0.02,0.08,0.06,0.05,0.03,0.1,0.1,0.08,0.05,0.11,0.13,0.11,0.05,0.13,0.12,0.11,0.08,0.24,0.21,0.27,0.17,0.42,0.32,0.23,0.15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.58,--,4.55,4.53,4.6,4.56,4.56,4.55,3.77,3.71,3.72,3.71,3.75,3.69,3.66,3.65,3.72,3.64,3.61,4.69,4.58,4.42,4.19,4.1,4.22,4.09,3.91,3.84,3.28,3.11,2.9,2.81,2.94,2.81,2.63,2.57,5.25,5.04,4.81,4.63,4.65,4.52,4.65,4.61,4.52,4.42,1.63,1.34,1.14,1,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.22,--,0.58,0.12,0.13,0.72,0.78,0.24,0.95,1.3,1.28,0.59,1.2,0.45,0.58,0.38,0.61,0.5,0.7,0.13,0.95,1.44,0.87,0.38,0.97,1.62,0,--,0,1.45,0,0,0,1.34,0,0,0,3.76,0,0,0,1.06,--,-0.35,--,0.44,0.13,1.68,--,--,
主营业务收入(万元),1021561,686517,394704,1333170,1030686,679966,364541,1274753,943310,643816,347951,1232334,918799,620434,341546,1145018,847147,566099,305285,1033882,763135,509189,276620,925740,690580,468488,261246,861845,646121,432034,240331,740195,544056,361645,196854,591188,431475,300835,151834,530083,394490,273767,141677,468796,337037,231492,129390,441729,328485,224217,132531,263642,162755,93310,50202,124368,59812,97542,44388,40180,
主营业务利润(万元),224284,147866,75292,282661,203813,138324,69156,255494,185060,128117,66899,248629,182683,125718,67160,226317,168097,112083,57780,189204,143824,95476,49189,172252,132132,92104,49555,162259,123553,83151,43879,146478,104839,69139,--,64846,43620,28816,15966,57450,39434,27315,14310,50350,36114,25270,14306,50435,37298,26074,15195,38182,21108,12441,6370,19253,9146,14813,8521,6246,
营业利润(万元),1202,309,-898,1958,1111,1057,915,1253,2050,2909,1207,6552,5593,3555,2606,7012,6708,5728,3395,7494,8061,6752,3163,8226,7986,7323,4731,15492,13531,14016,10289,28791,18005,12796,7851,22558,13823,9278,5901,20096,10753,7616,4466,13915,7485,5117,3972,10105,5720,3338,2762,6857,5051,3902,2211,7231,3377,5101,1007,446,
投资收益(万元),3294,2292,1159,3985,3183,2501,1042,3423,2309,1351,662,3091,2312,1607,839,2576,1900,1275,627,4571,1090,633,327,1118,323,-0,--,2158,2159,2159,2159,0,0,--,0,-53,-40,-27,-13,-54,-40,-27,-13,-45,-32,-18,-5,-19,-14,-10,-5,-19,-14,-10,-5,-31,-16,48,--,--,
营业外收支净额(万元),6552,6942,17896,10781,11418,11329,-202,2312,2540,527,244,1011,932,801,168,661,473,245,148,-455,-338,9,81,148,43,-6,130,-465,--,--,--,--,--,--,--,461,0,--,0,-225,0,0,0,77,279,0,0,-346,0,0,90,302,273,185,90,134,-3,-88,-15,-29,
利润总额(万元),7753,7251,16998,12739,12529,12386,713,3565,4590,3437,1452,7563,6525,4357,2774,7673,7182,5973,3544,7039,7723,6761,3245,8374,8030,7317,4861,15027,13060,12276,8371,28621,18391,13060,7991,23047,14120,9504,6024,19846,11154,7899,4593,13977,7743,5291,4039,9740,5989,3498,2852,7140,5362,4080,2299,7334,3358,5061,992,417,
净利润(万元),6725,6072,13990,10246,11356,11263,852,4056,3991,2992,1203,5135,4236,3194,2227,5758,5611,4550,2645,5505,6081,5406,2574,6078,6040,5341,3751,11701,10393,10056,6282,20208,11840,8435,5413,16744,9685,6906,4434,13011,7243,5113,3187,9725,5210,3606,2591,6457,3224,1411,1658,3656,2852,2277,1244,4582,2194,3154,979,417,
净利润(扣除非经常性损益后)(万元),620,41,103,508,1357,1752,468,368,669,1685,--,2528,--,1741,--,5203,--,4354,--,3698,--,5332,--,5809,--,5272,0,10274,0,9742,--,19899,0,8258,--,16381,0,6737,0,12506,0,4904,14310,9653,0,3443,0,6622,0,1241,0,3211,2635,2089,--,4448,--,--,--,--,
