报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.63,0.44,0.14,0.77,0.45,0.31,0.13,0.84,0.62,0.43,0.15,0.7,0.67,0.46,0.31,0.81,0.77,0.51,0.23,0.41,0.17,0.05,0.02,-0.13,-0.24,-0.16,-0.09,0.04,0.03,0.09,0.05,0.27,0.23,0.16,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,6.68,6.29,6.05,5.96,5.63,5.77,5.48,5.28,5.08,4.74,4.61,4.59,4.57,4.45,4.53,4.63,4.72,4.7,4.77,4.74,4.68,4.86,4.8,4.79,4.67,4.57,4.49,4.46,4.4,4.36,4.3,4.28,4.23,4.16,4.11,4.1,4.05,3.98,3.89,3.82,3.76,3.74,3.68,3.63,3.6,3.61,3.52,3.52,1.95,1.76,1.74,1.7,1.75,1.76,1.65,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,2.74,1.14,0.69,2.74,2.25,1.32,0.08,1.73,0.76,-0.11,-0.41,0.53,0.28,0.06,-0.04,0.07,-0.24,-0.17,0.1,0.2,-0.11,-0.35,-0.27,0.22,0,0,0,0.47,0,0,0,0.03,0,0,0,0.43,0,0,0,0.76,0,-0.02,--,0.15,-0.03,0.41,0.22,-0.03,--,-0.06,--,--,--,--,--,--,--,--,
主营业务收入(万元),362081,241392,85828,511765,386924,242735,104719,567548,407003,271294,111157,506193,376614,262105,128992,727237,575585,388809,162780,634658,416102,245648,101907,357147,226980,127860,57951,370790,301185,218376,98400,543266,421878,293549,121951,460932,327775,214215,101358,424191,280122,176161,87008,361104,275698,195099,89769,430574,334853,208808,90806,282844,190149,109777,47214,221524,123429,180812,83164,80359,22823,40963,18822,58743,30409,65445,33037,71719,51376,48100,
主营业务利润(万元),119186,82536,19758,104039,73122,45965,20434,91601,62197,38361,15309,71260,47355,33962,14398,105027,76881,54609,20775,77977,49592,28725,12322,28259,14671,8695,2594,41768,33497,26168,13277,71471,59906,42924,--,78480,58469,39012,18335,68934,47270,30458,13533,59711,44566,32452,13891,75514,58880,36827,17092,58043,38822,22259,8765,43446,23999,36241,16560,17565,4558,8102,2900,3925,3567,8528,4047,9051,6484,--,
营业利润(万元),191662,123478,55679,273311,185881,123004,57734,239489,188880,131304,56479,178905,154680,88067,49456,152047,137975,86062,40981,59957,29595,1766,219,-16006,-20476,-11789,-6646,-1884,617,5115,3907,18704,17295,12471,5720,20092,16018,10435,4466,15828,13532,8796,3694,13968,12090,9603,4032,20491,16571,10474,4397,16947,10496,5802,1541,14697,10203,13676,7243,8611,413,495,-1942,4101,0,8787,4209,9464,6568,--,
投资收益(万元),10184,6162,14063,27686,5922,3865,599,-703,444,-1481,-3271,7313,6724,7487,9279,2169,3273,4531,2630,11690,977,532,81,8792,2942,1332,618,5309,4132,3502,3426,11749,3938,2853,1536,1740,265,164,279,1099,444,201,497,3211,1791,564,413,445,393,393,3,-56,128,76,56,-52,168,1117,67,473,387,-117,-143,863,1022,774,130,-252,30,--,
营业外收支净额(万元),21624,15606,5514,5699,2601,1412,525,8056,1886,1052,288,10645,4480,4439,3671,2134,527,396,300,6902,594,1826,1226,7483,6580,1009,794,6923,2054,1263,--,1508,--,351,--,236,0,0,0,-117,0,0,0,-226,0,0,0,-1017,-314,-224,-53,0,-277,-65,0,0,0,-239,0,214,0,0,0,0,-27,0,--,--,--,--,
利润总额(万元),213286,139083,61193,279010,188482,124415,58259,247545,190767,132356,56767,189550,159160,92505,53127,154181,138502,86458,41281,66859,30189,3592,1445,-8524,-13896,-10780,-5852,5040,2671,6378,4318,20212,17896,12822,5931,22381,16456,10662,4738,17212,14075,9005,4195,17486,13790,10083,4423,20150,16732,10676,4369,16013,10403,5842,1550,14462,10230,14616,7156,9748,1092,953,-2091,4763,4621,9248,4176,9011,6458,--,
净利润(万元),44527,31130,10015,54184,31735,21713,9414,59178,43378,30430,10365,43024,40525,27829,18770,49079,46421,30554,13845,24472,10525,2919,1179,-7889,-14585,-9889,-5286,2586,1785,5213,3111,16221,13904,9737,4298,18363,12586,8212,3759,13624,11310,7448,3323,15238,11364,8020,3200,16153,13067,7976,3422,13769,8482,4870,1349,12289,9049,13393,6567,8860,898,859,-2091,4090,3916,7886,3559,7012,4711,4209,
