报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.01,0.01,-0.02,0.03,0.04,0.03,0.01,0.1,0.08,0.05,0.02,0.2,0.15,0.09,0.02,0.18,0.16,0.11,0.04,0.32,0.26,0.18,0.07,0.51,0.37,0.23,0.41,0.44,0.28,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,5.38,5.32,5.3,5.23,5.22,5.18,5.11,5.14,5.09,5.28,4.96,4.96,4.9,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.9,0.72,0.09,-0.36,-0.49,-0.46,-0.53,-0.54,-0.54,-0.39,-0.17,0.2,--,0.25,0.13,0.29,1.18,
主营业务收入(万元),33647,22923,8954,59758,46157,29731,11793,56423,39993,26630,13515,48625,35898,23020,11031,53839,41138,27006,11984,47065,32821,20588,9341,33168,23380,14508,30041,26235,19305,
主营业务利润(万元),9180,6268,2210,12711,9829,6367,2808,14353,9932,6476,3195,11383,7914,4909,2256,9769,7322,4720,2183,10711,7842,4933,2364,9342,6736,4174,7125,6239,4702,
营业利润(万元),118,412,-273,990,1373,824,283,3287,2722,1626,694,2677,2097,1103,232,1390,1553,960,261,3664,3024,2063,802,4316,3383,2073,3404,3535,2364,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),44,47,55,61,-2,-3,-3,-14,-59,-4,-9,5,-27,-36,-24,235,201,207,199,151,133,73,33,351,67,45,232,--,81,
利润总额(万元),162,459,-217,1051,1371,821,281,3273,2663,1622,685,2682,2070,1067,207,1625,1753,1167,460,3815,3157,2135,835,4667,3451,2119,3636,3809,2445,
净利润(万元),266,223,-358,546,719,508,150,2089,1621,1085,421,1997,1495,870,223,1827,1558,1072,412,3187,2648,1810,683,3854,2798,1712,3010,3296,2137,
净利润(扣除非经常性损益后)(万元),230,184,-398,511,721,510,153,2104,1676,1089,429,1896,--,888,--,1627,--,899,--,3054,--,1750,--,3565,--,1674,--,--,--,
经营活动产生的现金流量净额(万元),5011,3816,1913,2905,3161,194,-2518,488,-2757,-625,-870,13717,8963,7234,857,-3614,-4883,-4605,-5333,-5418,-5447,-3929,-1740,1995,2008,1843,1010,2212,1184,
现金及现金等价物净增加额(万元),-524,2560,4280,-7819,-7961,-2623,-8425,5075,-3457,1364,-2194,-7938,-8354,-2647,-122,-9493,-7997,-7666,-2142,-11162,-7571,-7894,-3869,31458,575,1816,-863,2056,255,
总资产(万元),103266,108092,100050,95459,100860,104742,94774,103973,87883,89500,80735,76311,76875,76403,78815,76681,73445,70710,72373,69696,66890,58634,57523,60683,--,28559,23130,20983,15525,
流动资产(万元),40387,44783,45817,40469,47129,52752,45300,55686,43512,48884,44507,41210,46887,49096,55839,55613,55622,55245,60342,58837,55435,52045,50582,53994,--,22048,17277,15541,10647,
总负债(万元),47628,48574,41033,36363,41750,46055,35523,45109,29645,32051,24166,19348,20554,20476,23687,21632,18780,16686,17953,15782,13515,8397,7280,11089,--,12903,9370,10589,7124,
流动负债(万元),40107,40333,31412,26742,31659,35893,25213,38669,22515,26391,20576,17348,20554,20476,23687,21632,18780,16686,17953,15782,13515,8397,7280,11089,--,12903,9370,10539,6722,
股东权益不含少数股东权益(万元),55638,55913,55570,55728,55821,55507,55564,55289,54786,54145,53329,53837,53198,53031,52302,52184,51788,51100,51419,50879,52767,49620,49624,48981,--,15177,13387,10132,8097,
净资产收益率加权(%),0.48,0.4,-0.64,0.99,1.29,0.91,0.27,3.86,2.97,1.99,0.78,3.77,2.83,1.65,0.43,3.56,3.02,2.08,0.81,6.3,--,3.63,1.39,25.17,--,12.02,25.87,33.92,29.82,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
