报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
净利润(扣除非经常性损益后)(万元),19920,12514,3859,22191,14701,9324,3266,15449,10969,6123,--,309,--,4720,--,18074,--,7964,--,8390,--,3737,--,3536,--,2362,0,3714,0,4208,0,10131,0,1498,--,3072,0,1398,0,2708,0,1384,0,1792,0,705,0,3041,0,644,0,2857,2628,2220,--,3123,1743,3101,--,--,--,
经营活动产生的现金流量净额(万元),16924,12266,1916,-3682,-2520,1071,-6009,31567,14299,4320,-10474,20526,19103,-4480,-18433,39996,19278,5164,7475,15228,10945,6376,-727,26576,3060,1080,2194,5251,-1691,-953,-3862,48165,8378,4820,-1306,2533,4820,2374,-92,10640,9652,8471,2463,-2346,341,-697,180,3704,-1837,-1335,-801,-647,0,1479,--,3862,2870,-228,1058,--,--,
现金及现金等价物净增加额(万元),6577,8318,2671,-25040,-24262,-8385,847,1529,-11189,-6867,-16244,-18144,-17361,-35048,-23536,-41507,-45056,-46979,-25136,77681,8590,-562,-234,-24403,-35436,-30703,-28858,37488,5716,3896,560,3727,1073,261,-1391,1619,-57,-150,-320,-187,42,791,-204,-14186,-14578,-8438,-5515,-3733,-7879,-8338,-9648,-5,0,6732,--,-19366,11459,50135,314,--,--,
总资产(万元),451417,429106,409686,399650,387658,396868,385560,377458,370209,370286,363425,376789,379998,346454,354318,369072,381481,371002,372928,370773,288705,276106,263403,259334,256898,260164,250842,280981,239628,232279,217691,215486,139953,137881,128458,127433,114980,111058,109572,107124,105769,107580,103288,102741,98611,99447,107674,104811,92388,91010,87163,90470,87054,84849,83676,77950,78015,75495,17753,17305,11255,
流动资产(万元),231231,230203,217631,209563,193704,206573,197330,191307,187774,187595,180138,193350,196368,167179,170930,189970,198763,201968,211531,230850,156076,143008,134584,129588,127338,126550,118749,151329,112084,104307,89657,85928,57019,54819,52702,55999,46905,44394,42801,40104,39935,42217,39918,40018,38042,39900,41201,43760,42530,38343,--,--,0,--,50838,0,0,0,10419,10810,6455,
总负债(万元),155581,140939,120436,114582,111747,126441,111897,106682,105608,110424,110194,125761,130011,96839,104614,121019,139745,132956,137919,138084,129465,119363,109549,106707,106486,110694,104548,134940,95202,89096,74747,74471,48701,47693,38088,39312,27152,24096,23074,21482,21957,24862,19984,20650,16934,18780,26074,23670,12018,11853,16700,20638,16613,15481,15791,13767,12673,14991,10495,11107,8366,
流动负债(万元),120418,106077,100384,94504,91525,106208,91639,96364,105193,109903,109749,125337,127088,91511,94789,97592,118927,105305,106302,100799,94126,82540,60917,71093,76850,84467,95682,129018,88263,82136,65251,64732,48671,47663,38058,39282,23293,21066,20044,18361,18957,23862,19836,20496,16917,18661,25441,23532,11160,10995,--,--,0,--,10975,0,0,0,7591,9035,5079,
股东权益不含少数股东权益(万元),295835,288168,289250,285067,275911,270428,273662,270776,264601,259862,253231,251029,249986,249615,249704,247823,241505,237821,234784,232459,143297,141410,139970,139015,137551,136994,135361,134782,133674,132851,130758,129317,77439,76507,76692,75314,74855,73939,74127,73297,72559,71557,71947,71038,70522,69305,69712,69189,68440,66892,65729,65242,65888,64856,63431,62349,63524,58872,6023,5297,2889,
净资产收益率加权(%),6.95,4.48,1.45,8.39,5.54,3.46,1.08,6.58,4.67,2.79,0.94,0.83,0.33,1.97,0.77,8.18,5.59,3.87,1.11,6.22,4.3,2.77,0.6,3.3,--,1.86,0,4.75,0,3.23,0,8.48,0,2.2,--,4.31,0,2.21,0,4.51,0,2.12,0,4.19,0,1.72,0,5.77,0,0,0,6.21,0,0,--,7.2,3.38,11.45,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
