报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.32,0.32,0.09,0.03,0.08,0.06,0,0.01,0.03,0.05,0.03,0.01,-0.08,-0.04,0.01,0.08,0.06,0.14,0.06,-0.15,-0.03,0.01,0.02,0.11,0.12,0.09,0.09,-0.3,-0.09,-0.12,0.01,0.14,-0.15,-0.09,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.48,--,3.2,3.38,3.55,3.59,3.68,3.85,4.06,3.85,3.96,4.04,4.28,4.21,3.96,4.26,4,3.51,3.69,3.8,7.47,8.74,8.32,6.59,6.53,4.3,4.32,4.32,4.29,4.24,4.26,4.28,4.21,4.15,4.14,4.07,4.04,3.97,3.91,3.84,3.78,3.71,3.65,3.58,3.52,3.46,3.43,3.9,3.75,2.7,2.55,2.4,2.28,0.89,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.07,--,-0.42,-0.17,-0.06,-0.17,-0.08,-0.13,--,-0.07,-0.02,-0.07,-0.03,-0.31,-0.62,-0.27,-0.25,0.35,0.22,0.03,0.03,-0.26,0.07,0.14,0,0.07,0,--,0,0.13,0,0,0,0.57,0,0,0,0.48,0,0,0,0.27,0,0.05,--,0.37,--,0.18,0.39,0.4,-0.61,--,0.02,--,--,--,--,
主营业务收入(万元),3071,2922,1381,27698,15591,11270,5246,22275,14004,6041,616,17627,8547,4271,1074,17412,13550,7356,4547,14314,10146,5021,2372,10746,6978,5734,3805,16634,14226,9880,6014,36877,25732,16776,8974,50252,41098,30159,12245,65579,71338,47175,23295,105988,77035,52226,29680,98119,68880,46097,22757,80215,51833,30908,12010,60820,45529,30166,61609,27663,34070,12553,29232,11414,31350,25607,17731,
主营业务利润(万元),-107,-123,4,-1824,-1126,-799,-282,-1642,-831,151,-121,254,188,221,187,-9019,-4537,-2256,-1778,-1759,-832,37,240,-5442,-3554,-3632,-3205,-1609,1907,925,2701,1160,1144,1265,--,10429,8047,5843,2702,10747,10040,7493,4836,19449,15746,10802,6063,19327,13928,9450,4538,15334,11863,7587,3545,14378,12119,9359,13597,6240,10865,4703,8316,2696,9441,3327,2561,
营业利润(万元),15180,15419,4481,844,2592,1646,-322,324,1408,2516,1379,685,-3998,-1716,361,456,2897,6717,2847,-6783,-1316,409,957,5607,6511,4747,4594,-14400,-4619,-5643,301,8428,-2172,-2530,1108,1136,1818,1513,546,2486,3285,2835,1911,8133,8095,5641,2804,9373,7556,4991,2441,8455,6675,3883,1865,7847,7296,6008,8703,4168,7075,3373,4498,2806,5543,3470,2793,
投资收益(万元),23658,21614,6548,16023,11243,7453,2196,12174,8198,6426,3391,11428,2914,2609,2219,29798,13862,13564,7064,7049,5757,4452,2413,19902,14329,11062,8388,2132,1071,-1565,-402,18778,4019,1021,1162,1204,1203,1345,1320,436,274,1191,0,30,30,0,0,97,2,2,0,0,0,0,0,0,0,0,26,26,--,0,2,0,0,9,22,
营业外收支净额(万元),-40,-40,1,160,1082,1082,541,20,23,23,-1,-31,-0,-0,-0,-97,112,12,0,-1342,-20,-12,-9,-28,-9,-6,-0,-1043,--,--,--,-4291,--,-383,--,-232,0,--,0,-77,0,0,0,-139,0,-37,0,-53,-29,-19,-8,219,178,110,0,216,0,0,231,0,305,0,0,--,--,--,--,
利润总额(万元),15141,15379,4482,1004,3675,2728,219,345,1432,2539,1378,655,-3998,-1717,360,359,3009,6728,2848,-8124,-1336,397,948,5579,6502,4740,4594,-15443,-4619,-5645,299,4136,-4589,-2914,1036,2162,2861,2718,1783,2883,3464,3951,1862,8142,8103,5635,2781,9507,7565,5010,2434,8696,6853,3993,1922,8156,7403,6119,8961,4323,7623,3524,5828,2809,5637,3637,2807,
净利润(万元),15479,15709,4483,1292,3667,2719,220,687,1416,2522,1382,534,-4000,-1721,363,3826,3028,6744,2855,-7250,-1301,423,956,5269,5996,4288,4232,-14541,-4572,-5614,295,4310,-4501,-2849,1036,1417,2141,2135,1556,2630,3099,3832,1665,7033,6607,4439,2016,7728,5933,3691,1829,7431,5766,3425,1622,7115,6193,4868,7259,3699,6482,2994,4953,2388,5411,3458,2332,
