报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.34,0.37,0.17,0.5,0.53,0.45,0.17,--,0.85,0.52,0.17,0.53,0.44,0.28,0.09,0.17,0.24,0.21,0.08,0.44,0.35,0.25,0.05,0.15,0.18,0.16,0.01,-0.23,0.05,0.07,0.01,0.25,0.12,0.12,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.03,0.88,0.69,0.59,0.64,0.61,0.48,0.4,0.29,0.19,-0.81,-0.86,-0.82,-0.84,-0.99,-1,-0.72,-0.7,-0.76,-0.78,-0.89,-0.9,-0.95,-1.06,-1.13,-1.12,-1.18,-1.1,1.36,2.23,2.89,2.83,3.04,2.99,2.88,2.83,2.8,2.77,2.63,2.6,2.56,2.54,2.42,2.42,4.17,4.17,4.99,4.85,4.85,3.79,3.42,2.35,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.28,0.02,-0.12,0.27,0.05,-0.1,-0.2,0.48,0.54,0.28,0.02,0.72,0.55,0.13,-0.01,-0.45,0.17,0.12,0.06,-0,0.16,0.07,-0.04,0.89,0,--,--,-1.27,0,0,0,0.9,0,0,0,1.02,0,0,0,0.5,0,0.16,--,0.15,1.04,1.1,1.08,-0.66,--,1.18,0.23,0.59,
主营业务收入(万元),1922736,1361115,643077,2653442,2198895,1539754,639794,2436002,1966995,1299287,530493,1895892,1524869,996773,413593,1848866,1534085,1073491,463050,1769032,1437806,951701,281587,936180,746139,476477,179636,863548,696425,504783,217106,882235,699014,485481,185758,656524,553320,358685,176791,697837,510232,455827,203983,843640,675181,493102,161061,616811,503257,331507,102275,487826,372226,255051,85468,472047,279112,441088,312133,562164,344380,381319,340983,276082,
主营业务利润(万元),394054,277961,128793,565138,477486,328735,133563,522054,414197,269306,101283,381966,304392,195321,74905,322262,266498,179775,67834,287365,250192,157143,37444,175863,143863,95716,40490,132115,112635,86820,22316,145201,85623,59348,26878,89847,78123,59915,21999,16343,42050,41324,36606,182397,141810,102801,33542,168454,120985,80705,27116,102545,104679,71716,24745,76583,64657,61897,77100,177407,111863,136879,131415,82429,
营业利润(万元),39114,48611,27533,65226,81957,69745,22736,122544,122300,75550,23682,68560,58462,40059,12248,10140,19735,17495,1704,12895,24678,23001,4686,7915,17289,16036,844,-30930,-1724,1513,-4787,-14817,1091,1482,-4692,-9310,-5438,-3583,-7819,-304679,-131436,-48523,4930,1018,21748,17008,5012,26526,19509,16077,3278,11513,13905,11596,--,-141848,610,-99792,15258,55325,39911,56113,62416,44934,
投资收益(万元),37900,29051,16542,37550,28375,18676,6997,34703,25197,15406,6447,33525,18260,10011,3296,13856,13598,9940,3168,39488,19173,10856,3076,-164,315,-232,-717,-1973,-199,-173,-693,676,-201,-97,-100,698,-23,-52,-143,-4608,-1285,-1561,1,-8311,-1586,-1233,-330,-5018,-1681,-1278,-17,-1707,-719,-428,-18,-9906,702,-183,1,0,1,7872,-1498,0,
营业外收支净额(万元),13308,9234,-265,11897,5492,4408,1076,9730,5415,952,995,5726,4558,688,691,14530,14379,11742,8596,49876,27350,13405,362,7384,2784,1803,181,8106,--,--,5805,37438,8219,8119,--,1940,0,--,-562,-66786,0,0,0,-166,0,0,0,491,0,0,0,584,417,395,190,-5175,0,-758,-1043,-503,0,--,0,--,
利润总额(万元),52422,57845,27269,77124,87449,74153,23812,132275,127715,76502,24677,74285,63020,40746,12938,24670,34115,29237,10300,62771,52028,36405,5049,15299,20073,17839,1026,-22824,5500,7720,1018,22621,9311,9601,1663,380,-5701,-4323,-8482,-375842,-132583,-50125,4799,-6833,19570,15541,4561,22000,18536,15183,3292,10392,13603,11562,1148,-156923,1557,-100715,14226,69204,47863,68860,66180,45446,
净利润(万元),45970,50572,22450,67248,71187,60977,22665,123901,117821,70681,23188,71776,59500,37987,12658,22702,32842,28584,10633,58528,46877,32939,4530,15020,18271,15560,557,-22670,5012,7067,1094,25040,12246,11737,2107,2412,-4757,-3574,-8252,-369362,-130081,-48694,6049,-6416,20680,15919,4725,20218,17699,14461,3356,10128,13371,11268,1078,-155557,1975,-67842,12414,64358,43584,59070,57625,41460,
