报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.13,0.07,0.03,0.23,0.12,0.08,-0.01,0.02,0.03,0.04,-0.02,0.03,0.04,0.01,-0.01,0.03,-0.04,-0.03,-0.01,0,--,-0,0.01,0.02,-0.06,-0.04,-0.02,-0.17,-0.12,-0.08,0.01,-0.61,-0.07,-0.07,-0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,0.74,0.71,0.69,0.7,0.6,0.62,0.64,0.65,0.65,0.64,0.65,0.65,0.57,0.59,0.61,0.63,0.73,0.77,0.85,0.81,1.38,1.39,1.43,1.41,1.55,1.59,1.61,1.61,1.52,1.55,1.59,1.59,1.67,1.67,1.72,1.72,1.7,1.69,1.69,1.69,1.7,1.7,1.69,1.68,1.72,2.45,1.4,1.65,1.62,1.36,1.43,1.31,2.8,1.73,1.51,1.38,1.03,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.14,0.05,0.04,-0.08,-0.04,-0.03,-0.02,-0.13,-0.07,-0.03,-0.01,-0.08,-0.06,-0.05,-0.04,0.08,-0.06,-0.03,-0.04,-0.07,-0.06,-0.05,-0.02,-0.14,0,--,0,0.11,0,0,0,-0.07,0,0,0,0.07,0,0,0,-0.07,0,-0.2,--,-0.23,0.08,0.16,0.02,0.11,--,0.06,-0.05,--,--,--,--,--,--,
主营业务收入(万元),29292,20206,9453,39109,27513,18686,16,10549,9196,8499,0,3608,3301,1482,0,1885,8,5,2,14,14,14,9,280,252,145,63,1512,1207,919,597,3937,2019,983,544,5324,4413,2902,1522,19250,11741,7846,4193,23259,18628,11986,5938,35657,27587,18253,9149,32903,25547,16587,8644,33399,17815,31591,13577,25679,11002,25360,10470,24976,11438,24949,15219,13949,8026,
主营业务利润(万元),17132,11154,5144,21390,15829,10005,15,3314,2863,2658,-1,2571,2335,719,0,262,4,3,-0,-9,-6,-4,8,111,85,10,2,-562,72,164,91,22,312,-62,--,-185,871,992,348,5061,1155,848,822,1486,1444,660,665,3771,2462,1499,735,3269,2563,1840,946,4736,2930,4960,1855,3692,1677,3140,1547,1365,1077,3680,1227,901,880,
营业利润(万元),10990,5897,2445,12099,9013,5834,-536,1258,1535,1717,-477,1231,1436,292,-118,-1910,-854,-589,-272,-1112,-848,-633,-369,-1706,-1328,-883,-510,-2868,-2642,-1745,-51,-12628,-1513,-1349,-578,-4454,-1471,-587,-220,1163,-1180,-517,123,-2847,-1050,-979,54,657,204,20,61,-57,256,358,178,1243,1484,2715,934,2578,1068,2070,1129,1366,0,1850,1215,1141,1298,
投资收益(万元),1450,--,--,27,27,27,120,402,306,205,104,84,--,0,--,-387,--,--,--,3,-0,-0,-0,0,0,0,0,1230,614,614,620,445,446,144,162,391,198,180,74,-382,-338,-269,-139,-53,0,0,0,10,1,1,0,98,101,48,0,622,556,822,279,40,0,374,147,866,210,0,0,0,0,
营业外收支净额(万元),136,226,1,4039,2,10,41,49,18,18,0,20,0,--,--,2492,-22,0,0,1182,855,547,541,2106,165,135,135,-448,--,--,--,--,--,5,--,-35,0,--,0,-40,0,-9,-4,-44,0,0,0,-18,0,0,0,25,21,21,0,-25,0,-3,0,-122,0,--,0,0,166,--,0,0,0,
利润总额(万元),11127,6124,2446,16138,9016,5844,-495,1308,1554,1735,-476,1251,1436,292,-118,582,-877,-589,-272,70,7,-86,172,399,-1163,-748,-375,-3315,-2439,-1552,161,-12667,-1497,-1345,-572,-4087,-1303,-419,-153,757,-1518,-786,-12,-2882,-1031,-956,70,697,232,54,61,107,397,446,175,1861,2053,3550,1236,2507,1079,2424,1278,2405,1453,1841,1220,1160,1319,
净利润(万元),9018,4785,1916,14177,7027,4351,-290,446,646,776,-306,649,791,292,-118,563,-894,-606,-272,63,6,-86,171,412,-1152,-748,-375,-3312,-2374,-1481,151,-12159,-1488,-1325,-569,-3893,-1267,-407,-148,467,-1436,-733,4,-2826,-975,-923,69,641,197,42,66,81,361,398,166,1617,1692,2917,1042,2187,936,2092,1107,2076,1260,1583,1220,1069,963,
净利润(扣除非经常性损益后)(万元),8892,4610,1916,9743,7022,4333,-418,-403,384,597,-306,584,--,292,--,-1298,--,-576,--,-1110,--,-618,--,-1602,--,-902,0,-6301,0,-2858,--,-12152,0,-1345,--,-4214,0,-395,0,220,0,-733,0,-2844,0,-947,0,605,0,7,0,23,342,379,--,1596,1678,2701,1028,2176,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),7042,5456,2597,6704,2468,528,-660,-564,-760,751,-647,2040,2801,998,880,-1493,-881,-624,-396,-2598,-1310,-506,-255,-1560,-1258,-1092,-724,1545,-1120,-641,-761,-1407,-1246,-1053,-409,-2725,-1638,-495,-241,2283,-107,463,210,-1310,170,793,1307,1476,-4862,-5069,-4725,-703,0,-4064,--,-4598,1619,2145,253,1069,--,554,-470,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),46011,-5022,-384,13922,11323,9569,-683,-281,8457,600,-678,-6266,3536,2498,880,1577,-838,-614,-396,-926,-244,-178,29,3972,-740,-601,-266,3100,-840,-1149,-452,-1955,-829,-909,-293,-2320,-1984,-870,-191,924,-1374,-778,-885,-2804,-1092,-75,1142,-3770,-3863,-3981,-3603,-2541,0,-2640,--,-10282,1352,15886,239,1150,--,2377,-72,--,--,--,--,--,--,
总资产(万元),243961,157195,155156,152370,145415,142398,21840,20860,21353,21807,20875,19475,19267,14435,14027,14153,12334,12652,12935,13211,13108,13039,13337,14033,12300,12767,15223,15873,17161,19197,19198,20211,32846,33012,34301,33012,35014,35240,36238,36580,34656,35282,35329,36714,38964,39111,40893,41483,41783,42360,41996,39178,44566,44839,46106,43308,46246,44597,26630,23708,21275,21161,23355,24140,20388,13741,10982,12146,10846,
流动资产(万元),96078,43662,48607,47817,42478,39196,19087,18116,18053,18515,17637,16233,16039,14065,13651,13771,9797,10055,10276,10499,10235,9646,9886,10060,5469,5785,6072,6336,4478,5659,6846,7396,16446,16148,16754,16333,20221,20218,21022,20990,19849,20138,19890,21021,24798,24722,26252,26736,29000,29436,--,--,0,0,33708,--,0,0,0,0,14047,13999,16291,17730,14737,9264,6930,8626,8327,
总负债(万元),41525,14381,15164,14114,14651,14122,5418,3942,4190,4462,5744,3868,3475,299,301,309,284,315,281,285,245,269,310,1177,1007,1058,3141,3416,2339,3487,1831,3617,4161,4147,4622,3748,2877,2255,2961,3149,3498,3392,2665,4038,4681,4737,5501,6153,6991,7727,7305,4531,--,9085,10604,7944,10562,11272,8289,6452,4986,7475,8086,9973,6258,7123,5311,6965,7463,
流动负债(万元),20604,14350,15130,14077,14611,14079,4271,2807,2577,2868,4149,2291,1945,299,301,309,284,315,281,285,245,269,310,1177,1007,1058,3141,3416,2325,3473,1817,3600,4140,4137,4607,3728,2851,2223,2921,3103,3461,3360,2629,3997,4622,4668,5423,6069,6813,7533,--,--,0,0,10604,--,0,0,0,0,4575,6927,7250,9000,5149,5876,3790,5445,7299,
股东权益不含少数股东权益(万元),201263,140521,137652,135872,128907,126230,14648,14938,15138,15269,14186,14492,14635,14135,13725,13843,12014,12302,12636,12908,12851,12758,13016,12845,11281,11684,12057,12433,14448,15341,16937,16154,27474,27663,28461,28080,30799,31623,31905,32053,30152,30855,31592,31587,33205,33273,34265,34196,33694,33539,33563,33497,33777,33813,33581,33416,34194,32502,17534,16492,16178,13572,14256,13150,14012,6498,5671,5181,3383,
净资产收益率加权(%),5.9,3.46,1.4,14.92,8.77,7.75,-1.96,3.03,4.36,5.22,-2.18,4.58,5.56,2.09,-0.86,4.21,-7.18,-4.81,-2.13,0.49,0.05,-0.68,1.33,3.26,--,-5.49,0,-22.85,0,-9.61,--,-56.01,0,-4.55,--,-12.95,0,-1.28,0,1.47,0,-2.35,0,-8.59,0,-2.74,0,1.9,0,0.13,0,0.24,0,1.18,--,4.85,5.07,14.33,0,0,--,15.66,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
