报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
基本每股收益(元),0.26,0.16,0.05,0.38,0.25,0.14,0.08,0.67,0.46,0.27,0.08,0.58,0.4,0.23,0.06,0.41,0.29,0.18,0.06,0.4,0.28,0.2,0.08,0.59,0.42,0.27,0.07,0.43,0.33,0.26,0.09,0.81,0.38,0.21,0.06,1.18,0.93,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.93,4.76,4.7,4.64,4.52,4.41,4.59,4.54,4.43,4.34,6.5,6.41,6.24,6.09,5.99,5.92,5.82,5.74,2.47,--,0,0,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.37,0.06,-0.26,0.13,-0.28,-0.34,-0.24,0.09,-0.05,0.03,-0.23,0.82,0.34,0.18,-0.27,0.47,0.41,0.18,-0.16,0.66,0,0.04,0.01,1.3,1.25,
主营业务收入(万元),65674,40840,16907,86705,64324,40026,16888,74995,54805,33915,14199,61722,44791,28052,11689,47753,34605,20709,8534,36705,26081,16547,6634,24213,17253,10119,3628,21620,17022,11395,4844,19741,14125,8653,3790,16030,13275,
主营业务利润(万元),15236,9384,3593,19982,14334,8740,3580,16576,12161,7558,2970,14213,10426,6284,2440,10446,7717,4648,1748,8259,6243,4163,1672,6705,4883,2797,809,5474,4371,2833,1110,5182,3818,2289,941,3773,3000,
营业利润(万元),6792,3962,1030,9723,6588,3781,1005,7852,5143,2853,642,5490,3693,1998,530,3773,2847,1751,447,3468,2589,1827,552,3341,2481,1479,262,2060,1850,1285,470,3265,2363,1238,362,2145,1829,
投资收益(万元),1400,993,529,1489,909,603,362,592,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,0,0,0,0,--,--,
营业外收支净额(万元),1010,680,341,1558,1229,635,214,1450,1028,650,239,1226,939,638,129,818,656,382,219,1040,701,468,102,957,732,571,252,763,--,--,--,678,--,--,--,425,95,
利润总额(万元),7803,4642,1371,11281,7817,4416,1219,9302,6171,3503,881,6717,4632,2636,659,4591,3503,2133,666,4508,3289,2296,655,4298,3213,2050,514,2823,2433,1655,553,3942,2798,1474,446,2569,1924,
净利润(万元),6832,4171,1235,9905,6455,3624,1043,8107,5442,3094,801,5765,3964,2288,609,4059,2905,1768,593,3988,2850,2001,565,3939,2783,1776,453,2528,1862,1293,429,3891,1798,991,312,2353,1866,
净利润(扣除非经常性损益后)(万元),6503,3949,1129,9235,5860,3371,903,7520,5049,2896,692,5224,--,2013,--,3955,--,1693,--,3673,--,1828,0,3667,--,1560,0,2424,0,1174,420,3656,0,844,259,2273,1834,
经营活动产生的现金流量净额(万元),2567,-313,-3485,7726,2848,-1218,-3957,9872,3162,2020,-2070,10777,3752,592,-2617,1352,-2767,-3387,-2417,876,-501,342,-1562,5507,2296,1187,-1817,3162,2741,1170,-780,3160,2986,211,58,2598,2490,
现金及现金等价物净增加额(万元),-1057,8042,-1124,-9549,-6692,-9131,3082,5722,27004,27395,27447,12,-2856,-3246,-3640,-9795,-10637,-7074,-4057,-7477,-7730,-6857,-5896,361,-419,-1457,-2457,23728,14375,25333,-1108,-722,254,-447,323,-1601,1499,
总资产(万元),133275,127464,121140,122997,124864,116770,111071,111864,111344,108336,102661,69954,70768,67940,61815,61719,60178,57946,55762,54665,54254,57335,56430,53190,51975,49697,46746,48050,49078,48000,19662,18756,0,0,--,15909,11613,
流动资产(万元),87148,80838,74363,76431,79171,70930,66151,67388,67436,64752,60572,29237,32846,31475,26862,27129,30741,32106,30378,30823,30795,34290,34457,35580,34233,32245,32153,34564,36243,35395,7343,7175,--,--,--,7111,7796,
总负债(万元),26819,23916,18627,22364,25566,22943,18572,20406,22528,21853,17168,16801,19470,18345,12927,13445,13188,13680,9765,9036,9798,13734,12938,10259,10190,8905,6727,8485,10179,9688,7309,6911,--,--,--,7572,5661,
流动负债(万元),23111,20218,14949,18686,24814,22192,17821,19654,21711,21036,16351,15984,18649,17524,12106,12624,12367,12860,8944,8215,8968,12904,12108,9429,9492,8207,6029,7787,9481,8971,6592,6194,--,--,--,6861,5661,
股东权益不含少数股东权益(万元),104515,101640,100638,98727,97378,91927,90634,89591,86926,84578,83572,51220,49419,47743,47066,46457,45302,44166,45997,45488,44350,43501,43401,42836,41681,40674,40018,39565,38899,38312,12353,11845,0,0,--,8337,5953,
净资产收益率加权(%),6.71,4.13,1.24,10.54,7.01,3.98,1.16,10.37,7.31,4.53,1.55,11.82,8.26,4.82,1.3,8.84,6.33,3.81,1.3,9.08,6.53,4.59,1.31,9.57,--,4.4,0,9.82,0,10.3,--,38.71,0,0,--,32.99,37.34,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
