报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.18,0.15,0.11,0.48,0.43,0.3,0.1,0.46,0.41,0.27,0.08,0.45,0.4,0.6,0.28,1.13,0.94,0.65,0.26,1.14,0.6,0.6,0.54,1.31,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,6.78,6.72,13.24,13.26,12.99,12.79,12.49,12.37,3.54,3,2.55,2.1,2.57,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.1,-0.23,-0.75,0.38,-0.54,-0.26,-0.11,0.98,0.37,0.73,0.34,0.79,
主营业务收入(万元),68409,48353,21050,89357,70411,48191,19708,85130,66313,41820,16290,76289,57932,41749,20022,85269,61597,40525,19793,64291,28008,37574,31433,30387,
主营业务利润(万元),17057,12542,5082,24091,19297,12570,4739,20834,16094,10419,4034,18409,14271,10168,4881,21187,16150,10743,5241,16098,7317,9336,9289,8921,
营业利润(万元),6974,5917,1961,9247,8256,5616,1949,8715,7840,4782,1737,7426,6828,5561,2881,10215,8745,5696,2764,7058,3243,3640,3606,4223,
投资收益(万元),--,--,--,--,--,--,--,187,12,3,-4,-122,-105,-63,-29,-1,0,-0,2,96,0,-26,43,-8,
营业外收支净额(万元),345,200,88,548,693,657,205,734,752,782,6,1711,1507,690,-9,824,491,517,-10,1616,1401,913,585,203,
利润总额(万元),7319,6117,2049,9795,8949,6272,2154,9449,8592,5565,1743,9137,8335,6251,2871,11039,9236,6213,2754,8674,4644,4553,4192,4426,
净利润(万元),6355,5335,1867,8463,7563,5301,1810,8179,7289,4720,1472,7872,7073,5305,2437,9522,7798,5211,2320,7548,3960,3960,3594,3950,
净利润(扣除非经常性损益后)(万元),6056,5162,1775,7888,6970,4670,1634,7372,6645,4051,1466,6412,--,4715,--,8815,--,4768,--,6121,2769,3178,3051,3725,
经营活动产生的现金流量净额(万元),7921,2463,1207,11881,2959,3262,-224,15999,8174,3960,1803,6314,1778,-1999,-6597,3351,-4735,-2248,-1005,6488,2460,4830,2271,3682,
现金及现金等价物净增加额(万元),-2385,-7127,-2373,-6940,-7580,-2212,-2251,13170,3663,-90,1490,-7206,-8851,-10703,-10606,52634,48958,55471,78699,-1671,-2275,3704,2099,738,
总资产(万元),188019,166412,178074,175627,169705,171354,167323,162823,160202,157006,153229,148392,149132,147621,144324,149870,144841,143611,156173,69199,55230,48846,40141,31796,
流动资产(万元),121134,108059,117720,117998,116777,121947,119345,115797,114192,110456,107182,101889,103889,102899,101173,114056,109165,110706,126841,41126,33598,30200,29023,21187,
总负债(万元),42174,35270,45996,45291,42129,46038,41108,38555,36817,36258,32210,28854,30326,30524,27029,35003,31728,33082,46757,45216,33734,30317,24568,19374,
流动负债(万元),36071,29383,36996,36287,32538,36389,30830,28249,34377,33800,29321,26318,28195,27579,23467,31409,29461,30762,43443,41866,29592,24083,20254,16224,
股东权益不含少数股东权益(万元),143347,129020,129961,128060,127142,124859,125766,123958,123075,120513,120785,119305,118282,116524,116720,114290,112530,109944,108818,23394,19819,16840,13873,11890,
净资产收益率加权(%),4.93,4.13,1.45,6.76,6.04,4.24,1.45,6.74,6,3.9,1.23,6.78,6.04,4.58,2.11,9.89,8.57,6.45,4.44,38.14,21.42,26.35,29.43,59.47,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
