报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.1,0.09,0.04,0.26,0.17,0.13,0.05,0.25,0.16,0.11,0.05,0.23,0.16,0.12,0.04,0.23,0.12,0.07,0.02,0.16,0.09,0.04,0.01,0.17,0.1,0.06,0.02,0.23,0.17,0.1,0.03,0.1,0.11,0.05,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.17,--,2.07,2.03,2.16,2.12,2.02,1.96,1.91,1.89,1.82,1.77,1.93,1.92,1.85,1.82,1.77,1.76,1.69,1.63,1.55,1.53,1.56,1.51,1.55,1.41,2.08,2.05,2.07,2.06,2.08,2.07,2.06,2.04,2.23,2.25,2.32,2.31,2.25,2.21,2.15,2.13,2.19,2.17,0,2.74,2.72,3.45,1.64,0.29,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.02,--,0.46,0.31,0.37,0.09,0.19,0.08,0.08,0.23,0.01,-0.16,-0.19,0.19,0.06,-0.12,-0.13,0.27,0.19,0.17,-0.12,0.32,0.09,-0.08,-0.06,0.2,0,0,0,0.39,0,0,0,-0.22,0,0,0,0.12,0,0,--,0.01,0,-0.02,0,0.09,-0.04,0.02,0.03,0,0,0,
主营业务收入(万元),40261,28904,13525,60769,45186,32776,14560,68436,48744,30649,13435,65702,45873,31206,12597,61530,40492,23966,9418,49072,35741,20168,7173,50702,33473,22571,9124,60272,41154,26861,7673,49516,31067,18318,7243,36827,21135,13310,5627,29141,21271,13727,5843,28040,18634,12012,4403,19324,12582,6820,--,15218,11693,7994,2548,14281,7253,13865,6675,12838,9291,11736,
主营业务利润(万元),10154,7872,3603,19381,13556,9865,4107,19130,12151,8136,3775,17751,12152,8061,3083,15155,9940,6346,2149,13062,8935,5316,1967,14257,9004,5911,2253,14840,9749,5768,1917,12117,6175,3568,1447,8213,4277,2606,1404,5038,3683,2412,1359,4627,3575,2721,1221,6053,3353,1723,--,3538,2729,1905,594,3857,2346,3582,1486,3055,2603,2477,
营业利润(万元),3435,3203,1584,9289,5989,4403,1734,8667,5520,3852,1711,7809,5373,3960,1224,6403,4143,2373,611,4882,2734,1087,318,4835,2685,1470,517,6678,5082,2997,716,4718,2951,1488,601,1060,1385,436,455,1034,1098,720,544,-2855,854,956,407,3046,1886,1021,--,1428,1498,1267,358,2198,1526,2104,802,2059,1864,1398,
投资收益(万元),-75,-25,-11,-25,-21,-16,-12,-18,-10,-8,-7,-25,-25,-21,-12,-31,-28,-18,-9,-761,-648,-468,-227,-1042,-750,-518,-224,-290,29,110,3,456,286,184,100,-379,-413,-315,-38,37,41,-41,-58,-113,-29,35,-3,548,445,406,--,-110,71,-9,0,182,30,-6,0,0,0,0,
营业外收支净额(万元),19,22,1,-89,16,10,5,103,25,12,1,468,329,329,0,1309,-4,-5,0,531,376,383,-1,79,32,19,-9,--,--,--,--,--,235,--,-93,-3088,0,0,0,-594,0,0,0,-396,0,0,0,-289,0,0,--,0,4,4,0,-17,-18,312,0,0,0,0,
利润总额(万元),3454,3225,1584,9200,6005,4413,1739,8770,5545,3864,1711,8276,5701,4289,1224,7712,4139,2368,612,5413,3110,1470,318,4914,2717,1488,508,7124,5185,2978,749,4266,3186,1642,508,-2383,694,-29,344,478,934,528,415,-3364,523,837,327,3305,2179,1434,--,1322,1572,1261,357,2363,1538,2410,801,2059,1864,1398,
净利润(万元),2917,2710,1314,7660,5048,3753,1478,7463,4661,3263,1427,6887,4839,3651,1030,6124,3339,1869,469,4361,2462,1137,236,4138,2365,1493,388,5641,4151,2486,605,2374,2639,1328,423,-3703,460,-179,304,326,882,535,424,-3304,435,810,341,3366,2179,1434,327,1322,1563,1253,356,2359,1538,2410,801,2059,1864,1398,
