报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.21,0.15,0.06,0.43,0.38,0.25,0.09,0.44,0.38,0.21,0.07,0.37,0.27,0.16,0.04,0.35,0.23,0.15,0.04,0.29,0.16,0.11,0.04,0.29,0.17,0.11,0.06,0.29,-0.1,-0.08,-0.1,0.05,-0.26,-0.17,-0.09,--,--,--,--,--,--,--,--,-1.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.62,--,2.38,2.25,2.14,2.09,1.95,1.88,1.75,1.71,1.57,1.52,2.01,1.98,1.74,1.66,2.37,2.24,1.52,-0.07,-0.1,0.01,-0.29,-0.2,-0.1,0.04,0.55,0.65,0.78,0.87,1.98,2.08,3.26,3.27,3.89,4.03,4.13,4.17,4.13,4.08,4.07,4.1,4.09,4.01,3.96,3.95,3.89,3.85,3.7,0.36,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0,--,0.47,0.04,0.02,-0.12,-0.35,-0.38,-0.38,0.64,0.24,-0.17,-0.28,0.19,-0.16,-0.05,0.18,0.38,-0,-0.01,-0.05,0.02,0,0,-0.01,-0.08,0,0,0,-0.06,0,0,0,-1.56,0,0,0,-0.39,0,0,0,0.18,0,0.49,--,0.08,-0.34,0,-0.05,0.31,--,--,
主营业务收入(万元),283427,211590,93117,519497,383313,253592,112901,499926,375687,244673,86707,449506,315181,203113,68639,422519,300482,201305,59592,356790,229779,146682,51935,306795,188368,126116,51293,65263,3159,1765,726,7770,4643,2281,663,7503,5369,3883,1092,10930,9769,6174,2026,43274,32003,22898,12569,46531,35682,21844,10170,34297,23695,13465,4459,33954,11979,16420,6972,15267,12107,9307,
主营业务利润(万元),20227,13879,5075,40225,24532,16743,6124,35836,25640,18154,6010,33950,20160,12005,3583,32392,18324,13024,3078,26395,15890,12420,2219,19437,11768,7629,2373,7074,946,555,230,2167,990,797,239,3202,1752,1310,503,2477,2757,1413,802,6007,3109,2914,1733,10971,7067,3958,1649,9033,6459,3349,1072,8007,2394,5308,2117,5172,3978,3589,
营业利润(万元),11467,8441,3608,23268,20536,13240,4620,22998,19395,10882,3475,18104,13709,7957,2272,17505,11135,7621,1961,15536,7826,5466,1395,10596,6636,4383,1330,734,-1779,-1218,-1519,-5716,-3766,-2494,-1039,-4061,-3734,-2397,-1059,-11525,-3162,-1802,-159,-10378,-3924,-1917,-651,1189,1222,486,94,2298,2341,938,17,3619,478,2871,1059,3092,2402,2677,
投资收益(万元),--,--,--,--,--,--,--,99,99,99,--,185,92,76,12,99,71,8,--,151,65,27,8,116,77,--,--,--,--,--,--,-5,0,0,0,493,-302,-205,-87,-6184,-862,-552,4,948,-24,-21,4,147,125,120,108,118,8,8,5,162,165,4,18,12,1,78,
营业外收支净额(万元),142,131,53,96,61,69,21,97,63,41,45,6,50,-31,-95,260,234,170,83,55,-24,-7,-14,-50,5,2,-2,4284,--,9,0,--,--,-19,-1,-200,0,0,0,-1306,0,0,0,-5497,0,0,0,-39,0,0,0,-87,-16,-12,0,-609,0,270,0,-16,--,--,
利润总额(万元),11609,8571,3661,23364,20597,13309,4640,23096,19458,10924,3520,18110,13760,7926,2177,17765,11369,7791,2045,15591,7802,5459,1381,10546,6641,4385,1328,5018,-1558,-1210,-1519,522,-3783,-2513,-1040,-3644,-4130,-2701,-1161,-18642,-3785,-2404,-241,-14701,-3601,-1644,-455,1334,1364,619,188,2370,2339,934,144,3172,601,3145,1097,3088,2688,2359,
净利润(万元),9759,7193,3053,19798,16975,11074,3921,18598,16162,8937,2976,15547,11599,6678,1833,14939,9627,6594,1720,12409,6807,4848,1162,8785,5265,3358,1118,4602,-1461,-1106,-1453,745,-3644,-2415,-1219,-3454,-3953,-2576,-1145,-17332,-3943,-2628,-228,-13046,-3624,-1765,-463,252,978,502,166,1938,1912,781,115,2722,596,3115,1168,2907,2522,2372,
净利润(扣除非经常性损益后)(万元),9638,7082,3008,19337,16596,10689,3904,17040,14788,8357,--,15372,--,6487,--,14633,--,6443,--,12061,--,4852,--,8901,--,3356,0,302,0,-1217,0,-6088,0,-2396,--,-3379,0,-2476,0,-16026,0,-2026,0,-8860,0,-2027,0,631,0,503,0,1955,1905,708,--,3163,638,2845,1143,--,--,--,
经营活动产生的现金流量净额(万元),-36421,-32927,-22814,28842,13693,23382,6954,7619,18821,20672,201,26298,20139,1853,785,-5020,-14970,-16082,-16366,27447,10367,-7393,-8423,5860,-4927,-1613,3745,6025,-77,-107,-668,234,-27,27,-120,-1047,-280,-159,-335,-825,-33,-1256,-612,-20118,1364,926,2218,-4989,1702,-4539,94,2684,0,6297,--,986,-4436,3,-657,-2,--,--,
现金及现金等价物净增加额(万元),-53145,-47595,-27216,44490,34195,52130,4166,-4195,12563,17514,-6702,13118,2458,-9969,3928,-30766,-29161,-30778,-19365,15108,1371,-16277,-6991,3264,-7585,-1052,5031,58782,-127,-150,-687,-167,-195,-78,-149,-886,-335,-203,-337,-2827,-2020,-1952,-3051,-20245,-1448,-1518,275,-1161,2055,-4485,-1890,8865,0,4362,--,-10931,3315,22218,37190,2542,--,--,
总资产(万元),486967,502276,457931,508356,474280,486391,416418,421724,443248,459157,396182,392661,357134,345232,322092,318952,300653,293420,273210,267626,264634,231258,217741,215485,204482,180920,181710,179118,89656,56590,56510,57768,53579,54696,56661,51901,60725,63619,61704,60939,73492,75253,88460,101704,112126,109238,110545,111800,106416,101580,98989,95063,85502,78859,70140,70337,68932,59127,65876,23824,19833,8937,
