报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),-0.16,-0.15,-0.13,-0.36,0.01,0.01,0,0.02,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.05,0.01,0.02,0.02,0.1,0.02,0,0,0.07,0.02,0.03,0,0.02,0.03,0.03,0.01,0.07,0.03,0.03,-0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.21,3.1,2.92,2.93,3.02,3.07,3,3.13,3.27,2.72,2.86,2.68,2.57,2.6,2.5,2.3,2.32,2.39,3,3.21,2.4,2.33,2.28,2.28,2.22,2.23,2.2,2.25,2.35,2.43,2.47,2.52,2.52,2.54,2.53,2.53,2.55,2.54,2.5,2.5,2.5,2.5,2.44,2.46,2.43,2.37,2.44,2.37,2.44,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.3,-0.14,-0.26,0.04,-0.13,-0.43,-0.2,-0.05,-0.03,-0.08,-0.16,0.07,0.07,0.08,0.06,0.07,-0.01,0.04,-0.14,0.05,0.12,0.22,0.04,0.28,0,0.05,0,0.05,0,-0.09,0,0.06,0,0.02,0,0.04,0,0.06,0,-0.35,0,-0.4,--,0.3,-0.05,-0.37,-0.21,-0.11,--,--,--,--,
主营业务收入(万元),14626,8386,2363,24360,22592,16208,8850,37266,29659,20411,7463,42599,30057,19746,8061,57396,47432,37748,20117,71634,53575,39582,18851,57869,41807,27256,9516,64802,46556,31356,13288,56801,39082,26941,9984,55424,38188,25313,9454,42776,30558,19872,7698,49587,39370,29474,13398,62132,45752,29013,9803,40781,27928,18674,6175,37010,18308,31464,15338,34036,19227,38550,36054,26545,
主营业务利润(万元),1371,-268,-218,19,3346,2971,2221,3389,2628,4105,1645,5068,5667,4068,2052,5880,6580,4706,2369,8848,7475,4750,2414,8154,7418,5008,1812,11173,7440,4893,2269,9434,6748,4617,--,8400,5663,3559,1064,3384,2523,1724,788,7892,6106,4727,2207,8602,6080,4121,1554,6527,4798,3123,889,6072,3146,5921,3160,6825,3866,7431,7263,5720,
营业利润(万元),-3238,-2960,-2700,-9726,103,190,114,522,321,426,207,1169,401,435,277,1433,326,490,610,3122,176,-53,24,1341,457,581,20,1204,637,813,71,1091,514,493,-347,154,-689,-673,-948,-4573,-2911,-1680,-873,184,-29,488,122,978,957,918,44,929,838,737,-298,1788,1128,1874,1321,2971,1903,3289,2917,1766,
投资收益(万元),1716,1641,--,4767,1870,202,--,5682,3803,377,180,5356,314,314,--,5302,222,222,--,5365,90,90,--,3613,307,307,232,232,232,232,--,349,338,338,0,279,213,213,14,271,196,196,0,289,290,292,0,205,156,23,23,85,86,86,0,0,0,1017,463,0,0,0,0,0,
营业外收支净额(万元),42,29,29,78,46,28,16,13,5,-4,1,-64,40,37,-0,-68,-34,-38,-75,-513,138,105,26,182,112,123,-4,12,--,--,--,--,--,--,--,-78,0,--,0,-54,0,0,0,-71,0,0,0,-65,0,0,0,1,-20,-2,0,-53,0,12,0,379,--,0,0,0,
利润总额(万元),-3196,-2931,-2671,-9648,149,218,129,535,325,422,208,1105,441,472,277,1365,292,452,536,2609,314,51,50,1523,569,703,16,1217,647,835,116,1113,506,484,-346,355,-507,-458,-934,-4357,-2719,-1491,-874,401,222,768,115,1119,1089,895,54,1015,904,820,-296,1735,1110,2903,1781,3953,1903,3289,2917,1766,
净利润(万元),-3196,-2931,-2671,-7206,142,194,97,410,199,271,156,540,215,248,208,1031,258,377,361,1984,350,87,50,1310,465,599,16,467,521,710,116,1104,532,488,-347,355,-507,-459,-934,-4363,-2726,-1498,-874,228,196,606,81,415,771,611,39,648,592,550,-296,1460,944,2531,1194,2843,1649,2619,2427,1576,
