报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1991-12-31,
基本每股收益(元),0.16,0.15,0.04,0.21,0.12,0.08,0.03,--,0.12,0.08,0.03,0.2,0.15,0.12,0.03,0.25,0.22,0.2,0.03,0.19,0.1,0.07,0.03,0.15,0.1,0.07,0.03,0.12,0.12,0.09,0.04,0.2,0.14,0.11,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.35,--,2.22,2.39,2.32,2.32,2.46,2.54,2.22,2.1,2,2.08,1.94,1.85,1.65,1.63,1.58,1.52,1.69,1.66,1.91,1.89,1.62,1.59,2.03,1.93,1.89,1.91,2.43,2.4,2.45,3.17,3.11,3.07,3.18,3.27,3.22,3.16,3.09,3.03,3.02,2.93,2.63,2.57,2.48,2.44,2.52,2.44,2.53,2.37,2.44,2.26,1.63,2.19,1.95,3.24,3.77,3.5,3.35,3.36,3.11,3.51,3.51,2.14,2.09,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.01,--,0.02,-0.05,-0.05,0.13,0.11,0.11,0.1,0.17,0.12,0.11,0.1,0.29,0.12,0.08,0.14,0.24,0.06,0.06,-0.05,0.21,0.03,0.12,0.08,0.28,0,0,0,0.5,0,0,0,0.29,0,0,0,0.86,0,0,0,0.3,0,0.26,--,0.67,0.06,0.15,0.08,0.26,--,0.24,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),348458,256650,131075,413104,306938,218602,122324,387409,290665,207253,113123,366605,278103,191605,107635,362257,271708,196287,111321,354008,262953,187207,101464,341550,258403,171200,100977,303131,225608,163778,84684,259021,193849,135335,73068,236253,178583,125874,64732,211030,153827,109166,54456,187217,136066,90817,47839,147188,103430,74059,36096,128683,102719,74248,29939,42534,10729,23117,12842,33478,21960,33814,14266,19486,6328,12474,6118,8269,3717,5065,2249,3453,789,860,--,
主营业务利润(万元),44702,31998,11352,44239,24014,16145,8804,38894,24157,13898,8906,34707,27327,16770,9022,30727,23512,14743,10084,32184,26968,20121,11472,35547,35923,21497,12482,31402,27997,18957,8740,27550,21765,14918,7301,27653,17162,10992,5591,26987,15277,11062,6684,19160,14988,10350,4234,19009,11025,9488,4714,14981,10507,8332,3342,9041,4982,10690,6303,13088,12622,16322,12241,7386,1725,3305,1668,3326,1252,1400,630,1009,330,365,--,
营业利润(万元),56335,50307,8449,39781,22117,14206,5378,34583,24439,17261,5627,42186,30069,23489,6397,75403,74603,69454,6825,33719,20725,15720,7382,33797,22979,14858,6693,25961,22772,16702,7009,35106,28643,22194,5021,-461,3622,2254,1564,7913,5616,4390,3587,5764,6685,5180,2250,6303,5255,5331,3073,5863,5411,4238,1641,2673,2984,5819,3022,6674,5187,11151,5607,7653,0,3640,0,4035,0,0,750,1190,330,365,--,
投资收益(万元),56806,46089,9405,52885,36511,22579,8814,55704,39494,30511,8493,60825,38377,31215,9359,91740,83926,76738,7823,43423,23317,14902,5928,37299,21452,14484,6109,35178,28318,20707,8278,48494,28449,20737,4462,18811,7202,6397,2613,3154,5781,4783,1898,2604,8144,5547,2668,12711,8621,3955,2185,11382,6974,4232,1219,10491,4084,7208,4322,5390,2158,2149,1296,3333,2679,963,376,231,589,1098,591,164,85,70,--,
营业外收支净额(万元),-7486,-7697,16,1895,1265,146,61,1742,989,9,-13,1998,893,-19,-12,5714,700,287,-14,5933,1834,417,-136,3550,1757,995,179,3864,1849,--,--,2925,--,--,--,-15,0,0,0,-240,0,0,-541,-276,0,-164,0,-210,-332,-233,-23,-946,-193,-80,0,894,-0,-23,0,265,0,0,0,0,-0,0,30,0,-42,-53,0,0,--,--,--,
利润总额(万元),48849,42609,8465,41676,23382,14352,5439,36325,25428,17271,5614,44184,30962,23470,6385,81117,75303,69741,6811,39652,22559,16137,7247,37347,24736,15853,6872,29825,24620,18213,7830,38031,30131,23607,5662,21420,14288,10735,4225,12949,12934,9673,4978,10318,16041,11177,4804,20888,14185,9509,5235,17853,13621,9575,3463,15523,8372,14808,7358,12540,7801,13073,6818,10937,4507,4708,2270,4329,1909,3018,1321,1336,412,433,--,
净利润(万元),40093,36699,7032,34047,20173,12356,4500,27902,19568,13542,4373,33672,25218,19863,4214,41860,36796,32086,4849,31488,15554,11109,4551,22064,15102,10553,4204,17302,17547,13556,5428,25010,17649,13242,2676,10671,6114,5462,2027,3623,6566,5521,2504,3012,9114,6024,2560,12510,8610,5496,2662,13114,8975,6213,2074,12833,7148,12817,7124,12511,7398,12075,6435,10435,4284,4514,2277,4025,1737,2635,1138,1139,355,364,--,
