报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),-0.21,-0.05,-0.03,0.03,-0,-0.04,0.01,0.04,0.03,0.04,0.07,0.4,0.47,0.4,0.19,0.89,0.55,0.35,0.22,0.64,0.53,0.36,0.17,0.46,0.36,0.25,0.17,0.67,0.35,0.18,0.06,0.17,0.29,0.23,-0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.89,4.79,4.63,4.45,4.2,3.95,3.89,3.61,3.53,3.32,3.16,2.93,2.87,2.72,2.58,2.41,2.03,1.86,1.74,1.68,1.72,1.17,0.16,0.27,-0.13,-0.07,3.65,0.39,4.87,4.83,4.79,4.77,4.7,4.65,4.61,4.59,4.58,4.55,4.53,3.72,3.69,3.63,3.53,3.47,3.45,3.32,3.29,3.18,2.54,2.28,2.15,2.02,3.11,1.85,1.68,1.4,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.65,-0.15,-0.27,0.77,0.42,0.19,-0.14,1.08,0.5,0.69,0.2,1.14,0.47,0.33,0.42,1.14,0.78,0.33,0.02,0.48,0.16,0.05,-0.49,0.57,0,0,0,-0.18,0,0,0,1.01,0,0,0,0.08,0,0,0,0.41,0,0.8,--,0.79,--,-0.05,-0.34,0.08,--,-0.17,--,--,--,--,--,--,
主营业务收入(万元),140658,94101,48534,255449,184114,117594,56437,299785,198267,130825,72735,359031,268202,194621,94162,394361,294391,189549,101429,322624,243238,162296,83220,268784,196825,131330,72656,261857,191036,114799,54981,133632,82206,39593,5293,43476,31082,25637,16177,257704,173003,114836,52126,287829,171761,86518,43209,210415,134563,77979,38954,161809,90970,54272,21488,119257,52574,99433,45523,99800,46452,80480,30976,49974,18551,33161,22698,8427,
主营业务利润(万元),7785,16620,11210,58261,39921,24121,14776,65837,45965,31866,20297,103710,92005,72603,35738,153104,103369,65197,38815,112639,84804,53678,26048,84705,62539,43548,27534,116600,68313,37695,15987,33549,28155,13341,374,44,-762,-139,46,40085,35082,23494,12692,47782,33678,21980,11685,43597,27302,17051,8775,34530,21226,13998,5957,23340,10851,12690,6711,15693,9103,11270,5184,6380,3703,7010,2234,1810,
营业利润(万元),-25785,-5803,-2828,6979,1830,-1382,2519,9105,5120,5549,8215,50015,57636,48997,23369,105096,73215,46612,28237,76148,62939,42872,20682,55007,47495,33339,22365,90882,47514,24306,9068,9323,5677,66,-7136,-26790,-21686,-17896,-8538,-5873,4000,2330,798,5422,4280,2529,869,4067,3806,2524,1235,7559,4008,3195,1207,5387,2800,3334,4017,8876,7253,7694,3951,6463,0,4923,3242,2274,
投资收益(万元),25630,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-245,-245,-245,-245,-2507,-2093,-2093,0,694,0,0,0,-566,24,24,1,19,0,0,0,-184,-174,-116,-58,-309,-136,4,15,0,0,0,0,0,0,0,0,0,
营业外收支净额(万元),-609,-56,-50,-248,737,-35,-0,-106,158,-51,-29,-830,-664,-640,-223,623,462,60,-1,-74,-313,-255,-98,-204,88,116,-1,-478,24,--,--,--,--,20795,--,-444,0,0,-56,-34838,0,0,0,-641,0,0,0,-240,-107,0,-4,-397,-2,-2,0,-174,-34,-22,0,4,0,0,0,0,-5,--,--,--,
利润总额(万元),-26395,-5859,-2878,6731,2567,-1417,2519,8999,5278,5498,8186,49184,56972,48357,23146,105719,73677,46672,28236,76074,62627,42617,20584,54803,47583,33455,22364,90404,47538,24389,9038,30322,26434,20862,-7140,259,-24401,-20695,-8544,-39167,4023,2411,817,4428,4472,2697,904,3975,3753,2528,1259,7045,6367,4618,1799,7967,4594,6687,5767,14107,7802,7632,3949,6996,3684,4940,3057,2237,
净利润(万元),-21135,-5005,-2760,2738,-461,-3657,1399,3704,2704,4161,6662,41062,48055,40870,19583,90236,55298,35003,22173,64775,53389,36371,17699,46861,36314,25793,17123,67803,35762,18500,6486,12461,18050,14346,-7124,651,-24153,-20464,-8506,-38867,4132,2467,869,4405,4555,2746,927,3902,3753,2543,1261,7090,6383,4627,1801,7941,4583,6687,3864,9495,6631,6487,3357,5946,3131,4199,2599,1901,
净利润(扣除非经常性损益后)(万元),-20601,-4948,-2710,2968,-1079,-3621,1399,3796,2570,4204,6686,42045,--,41414,--,89714,--,34958,--,64859,--,36588,--,47040,--,25707,0,68161,--,18437,--,-1608,0,413,--,-30014,0,-19758,0,-5367,0,2386,0,4506,0,2602,0,3681,0,2538,0,6522,6380,4624,--,9012,4218,6687,3864,9495,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-14959,-106,13228,50344,6617,4581,-16054,-27102,-37075,-58828,-49358,1624,65912,-14938,-27525,78169,43100,19404,-13812,109776,50891,70114,20776,115948,47929,33304,42979,115473,78780,33926,2119,48766,16431,4234,-30385,35029,2104,-762,99,1486,26420,30142,16159,41220,20249,16091,11797,3300,20594,13701,3960,11528,0,22633,--,22508,26468,-1257,-9683,2275,--,-4232,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-17167,-1392,13207,15778,-22028,1117,-16677,-47736,-49294,-70051,-51731,-56929,38382,-36925,-36838,11423,-16736,-39158,-35017,88623,38405,59719,19491,73400,13021,2395,36200,36799,43791,14259,-1406,4087,-11535,4347,-30421,13962,-14733,-16472,-1100,-12036,13296,12942,1213,63044,33519,9312,9238,128,10268,-10548,54361,2749,0,5973,--,14481,26224,-13390,-28592,31931,--,-9545,--,--,--,--,--,--,
总资产(万元),622410,610157,581294,563134,579254,569725,556682,560024,584650,537163,562830,557191,676657,585573,564130,537796,564857,545061,532361,519028,497235,503604,471242,449318,404150,389795,411411,375608,398657,372063,353499,336554,328413,332567,237480,251684,220054,231667,382279,398344,436800,416160,411069,420091,394546,357566,364271,364148,347907,318271,307667,255221,232740,218026,216637,211561,167540,160219,128800,122681,86613,79381,68246,62318,59649,31474,16685,11773,
流动资产(万元),425639,434476,406589,384626,395077,381422,365160,363758,382270,330525,351280,343530,468487,376344,352696,331702,347478,326508,312600,296108,273346,277236,241109,214909,174149,158797,165514,127081,150410,122442,100205,78389,71823,77726,83010,95320,99547,110040,152138,166156,201455,179134,176286,184157,160654,123340,129663,129139,120320,95693,--,114319,--,--,116183,0,95638,90621,0,0,50280,45043,41938,39617,44199,16689,8389,4213,
总负债(万元),170581,141981,113451,95956,101719,100739,85908,95335,111112,66692,85451,90927,180488,99884,94762,86787,139169,143995,138084,152790,138850,166703,150983,152430,113302,113514,150176,131496,192762,183430,176879,166421,153915,260573,226747,233811,226975,234899,226513,234163,231401,212427,208934,218824,196197,161025,169549,170353,154124,125699,115878,143562,122157,109200,110736,107462,64265,60673,35560,32568,22530,21929,13944,11373,16037,12939,6011,2929,
流动负债(万元),169541,140941,112456,94960,100713,99733,84903,94329,110162,65741,84500,89976,179537,98933,93811,85837,138218,143044,114931,109636,92701,121161,107022,109268,69941,70352,98800,81500,136577,129292,127827,120216,149452,245602,203746,210809,199382,207202,198872,206591,198614,179654,176182,178113,170046,136873,145548,146164,123719,98100,--,117652,--,--,96426,0,36296,34284,0,0,13885,17623,5034,10004,14309,11542,4831,2316,
股东权益不含少数股东权益(万元),451829,468177,467842,467178,477535,468986,470773,464689,473538,470471,477379,466264,496169,485688,469367,451009,425688,401066,394277,366239,358384,336901,320259,296888,290848,276281,261235,244112,205895,188633,176620,170133,174499,71994,9535,16665,-8102,-4413,149223,157638,199133,197468,195870,195001,192127,190319,188500,187573,187424,186213,185510,105310,104604,102847,100022,98220,97696,93967,93240,90113,64083,57452,54301,50945,43612,18536,10675,8844,
