报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),7688,9432,5058,22885,31277,24473,11624,24351,22851,19778,--,42219,--,24206,--,71223,--,37700,--,34278,--,11739,--,2491,--,7891,0,41318,0,26390,0,9630,0,4042,--,803,0,-4921,0,-13145,0,1302,0,-4683,0,1198,0,2546,0,1152,0,3373,2640,0,0,0,0,
经营活动产生的现金流量净额(万元),18831,16162,-11824,49681,-5263,-16291,-25254,60938,-46797,-46961,-56486,84803,42415,14012,-27574,26005,7477,-640,-11944,-3833,-11211,-902,2732,-9312,-14112,6160,11071,-30382,11586,9177,-153,5812,7160,1379,982,30548,2412,1124,453,1244,2455,1792,1339,-2732,733,429,1386,-9199,-6785,-2163,1289,-5678,0,1253,-8685,0,0,
现金及现金等价物净增加额(万元),-19577,-121916,-69278,-8577,-41986,-33279,-15694,94684,67638,147819,46094,65454,19563,46657,8694,-45451,-30282,-19088,-22109,1593,-10197,-2969,-3290,1793,-8776,-2642,5361,73439,92935,3385,-3398,-1688,2596,1243,-4929,7564,-1285,-1099,-482,-3835,-3703,-1938,-367,-24456,-15114,-9606,-5361,-9402,-11140,-11423,-1036,38128,0,1757,462,0,0,
总资产(万元),931646,934064,934420,958349,980123,1020241,1028628,1025211,999089,981081,878185,761717,743139,751821,728151,681143,694269,685546,655940,626495,618468,588969,547219,541558,561685,606256,621354,571126,553884,404349,307512,288222,254735,253661,238926,235035,151676,146903,145433,146256,158807,163565,165153,158482,162846,169577,170366,167496,145986,142565,141404,139267,131534,81302,78063,63754,62492,
流动资产(万元),620417,624098,622312,647543,667010,703971,707347,704711,703308,689026,586728,522304,507523,524905,500395,451468,473452,457988,428222,406938,398880,385043,353050,346524,371785,423729,445338,399904,420230,258551,189457,170639,141868,143821,126177,127395,84733,93242,92265,91235,105582,111791,112936,105812,115579,123353,123614,122143,108102,105573,0,--,--,59835,0,0,0,
总负债(万元),329348,329698,334021,356514,371162,419162,432931,442347,417846,401195,488603,337615,327965,348886,344620,304690,327138,330477,323379,311589,302650,293711,262196,260647,264525,309085,317926,273155,259239,249329,206803,192757,168572,171450,158685,160589,99286,94143,88982,88361,84647,90072,92553,86250,79592,87430,88981,86452,66668,63995,63752,63632,54485,51496,50131,41302,42501,
流动负债(万元),173912,172558,177606,200648,212783,261567,273250,283105,277890,265207,352535,334877,305111,326035,321774,282072,310897,322236,315135,303345,290881,279938,248598,247552,245084,285857,287873,242726,224103,210460,174170,161071,144583,166002,154274,156185,93181,88038,82677,82256,78342,83767,86248,79945,71792,72437,73988,80152,51975,49302,0,--,--,40303,0,0,0,
股东权益不含少数股东权益(万元),576025,577565,573269,574501,580547,572616,567029,554030,552410,550974,360759,395501,386227,374124,355381,348218,339528,325605,304181,286944,285822,265403,255884,251945,264120,262512,268024,263895,262503,126875,73874,69211,65839,62556,59349,55760,50275,50534,53905,55298,71274,70648,69751,69372,80091,79095,78178,77824,77325,76578,75660,75142,76560,29316,27447,22452,19992,
净资产收益率加权(%),0.26,0.52,-0.21,4.91,5.98,4.64,2.31,5.84,5.53,5.3,2.59,12.6,10.33,7.15,2.02,19.33,16.8,12.63,5.83,14.67,10.11,5.23,1.56,0.74,--,5.25,0,31.64,0,24.71,0,15.91,0,7.15,--,--,0,--,0,-22.42,0,1.82,0,-11.48,0,0,0,3.27,0,0,0,7.49,0,0,20.02,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
