报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),-0.03,-0.03,-0.01,-0.06,0.01,-0.03,0,0.08,-0.11,-0.1,-0.03,-0.34,0.01,0.03,0.01,-0.45,-0.28,-0.21,-0.1,0.04,-0.05,-0.07,-0.05,-0.17,-0.04,-0.04,-0.04,-0.57,-0.44,-0.12,0.01,0.05,-0.17,-0.14,-0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.45,-0.43,-0.45,-0.46,-0.32,-0.25,-0.14,-0.04,-0.17,-0.18,-0.16,-0.11,0.02,0.02,0.02,0.06,0.2,0.52,0.67,0.69,0.41,0.44,0.53,0.58,0.51,0.53,0.49,0.5,1.44,1.43,1.43,1.1,1.61,1.59,1.57,1.55,1.86,1.82,1.75,1.76,2.74,2.97,2.86,2.88,1.79,1.66,1.73,1.62,2.64,2.43,1.93,1.93,2.68,2.66,2.45,2.57,2.75,2.65,2.93,2.44,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.02,0.02,0.03,-0.02,0.01,0,-0.15,0.05,0.07,0.03,0.07,-0,0.03,0.07,0.04,-0,0.08,0.04,0.03,0.14,0.09,0.17,0.03,-0.09,0,0,0,-0.01,0,0,--,-0.12,0,0,--,-0.13,0,0,--,-1.05,0,-0.94,--,0.23,0.1,0.26,0.04,0.06,--,0.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),11629,7723,3513,22658,16751,8425,4897,27205,16925,12127,8156,30406,23703,15669,7882,36748,28249,16718,8947,40734,27844,16231,6679,57653,27198,18551,7525,40035,29270,20831,8981,51057,32127,22200,8444,45499,28963,19066,7779,31371,22561,17293,8379,28882,23858,14224,8213,16601,10418,5277,2586,14117,6008,3980,1782,31139,16851,28832,12976,23750,18483,19134,2748,14214,4531,14812,6074,14607,5896,21775,8747,20834,9556,10714,8248,3778,
主营业务利润(万元),1732,952,384,2177,2866,1265,692,971,1595,546,114,-111,23603,1127,427,2153,1051,558,171,4496,4097,1902,753,13532,4832,3396,1379,2751,2549,1839,2274,8831,3888,2391,1010,7857,5510,3573,1933,4722,6545,4947,2244,5236,6037,3995,2582,3920,3537,1861,676,973,1350,933,494,8096,4294,8230,4644,7107,4291,6856,1676,-3912,10,-284,0,-407,446,3922,1995,3588,0,1306,348,135,
营业利润(万元),-2998,-2391,-1215,-833,875,-2776,123,75,-2828,-2583,-785,-11093,-2693,-2135,-339,-10212,-7072,-5366,-2517,-5705,-1328,-1806,-1219,-2586,-1911,-903,-901,-13156,-10494,-2836,307,-6897,-3435,-2835,-1476,-3310,-2204,-1787,-397,-17217,971,798,442,-3432,1646,1022,646,1073,1157,185,-426,-15227,-2307,-1209,--,3524,2211,3405,2776,2844,2900,5830,-43,-3912,0,-188,0,-379,0,3978,0,3462,0,1337,359,132,
投资收益(万元),--,--,--,8733,3383,--,--,11682,--,--,--,21,--,--,--,-35,1,1,--,1,--,--,--,677,677,677,--,1332,1132,169,118,2045,--,--,0,2403,2403,2403,243,68,0,0,--,-881,0,0,--,627,14,-0,--,-7380,-985,-861,--,694,595,314,104,577,482,188,23,-322,154,1125,329,1318,847,205,1275,1886,0,--,0,0,
营业外收支净额(万元),91,127,-4,-4579,437,139,-0,1682,-87,-22,-2,2105,2770,2781,529,-1825,16,-60,-6,6488,106,-9,-7,-1601,1009,-42,-10,-1109,--,--,-18,--,--,-563,39,2995,0,0,-9,-1282,0,0,-55,-66,-33,0,6,-256,90,98,-4,0,46,0,-3,-1607,3,137,0,-102,0,0,0,0,7,0,6,0,0,97,0,--,--,54,--,--,
利润总额(万元),-2907,-2264,-1220,-5412,1312,-2637,123,1757,-2915,-2604,-787,-8988,77,647,190,-12038,-7056,-5426,-2523,783,-1222,-1815,-1226,-4187,-902,-945,-911,-14265,-10762,-2796,289,1433,-4138,-3399,-1438,2161,241,744,-162,-18430,943,765,447,-3916,2065,1487,652,1453,1260,283,-430,-26935,-3246,-2068,-355,3128,3275,3882,2956,3640,3394,7956,29,-4579,194,1132,179,346,1302,4270,3366,5411,2490,1658,427,170,
净利润(万元),-2787,-2175,-1163,-5092,1222,-2607,132,2099,-2748,-2451,-772,-8596,163,714,227,-11287,-6886,-5303,-2503,1016,-1275,-1852,-1237,-4352,-1029,-1041,-950,-14365,-10934,-2878,253,1179,-4323,-3512,-1460,2473,319,752,-188,-16748,580,520,353,-3097,1295,887,403,1088,1115,364,-340,-25638,-3365,-2128,-375,1970,2752,3008,2392,2794,2959,7211,28,-4845,176,838,176,143,1107,3552,2861,4559,2117,1410,427,170,
