报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.14,0.09,0.06,0.45,0.36,0.21,0.06,0.42,0.3,0.22,0.07,0.51,0.3,0.19,0.09,0.64,0.73,0.46,0.15,1,0.68,0.71,0.26,1.7,0.96,0.5,0.85,0,0.74,0.81,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.24,5.14,9.27,9.16,9.03,8.75,8.45,8.29,7.93,14.78,14.34,4.17,3.43,2.97,2.47,0,1.62,1.5,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.07,-0.16,-0.14,0.03,-0.19,-0.09,-0.14,0.53,0.31,0.13,-0.12,1.57,0.77,0.32,1.03,0,0.58,0.15,
主营业务收入(万元),75139,47889,21699,105788,80072,49872,21126,92809,67432,40438,15064,73671,52882,33343,14595,68981,49782,29869,13030,50383,35817,21335,8664,32122,22134,12739,24498,18695,19217,10566,
主营业务利润(万元),31801,20053,8636,44256,33951,21136,8711,38827,28106,16745,6039,30030,21858,13626,5966,27205,20421,11953,4972,20814,14641,8680,3413,13419,9516,5353,9160,6866,6805,4032,
营业利润(万元),8882,5115,1682,13089,11459,6755,1693,8749,7171,4027,691,4125,4008,2035,1271,6434,9102,5513,1985,10772,8238,4703,1603,6585,4522,2393,4456,3433,3462,1991,
投资收益(万元),1824,1257,683,2783,2052,1295,725,829,108,--,--,225,37,0,--,482,153,103,4,38,23,10,0,0,0,0,--,0,0,--,
营业外收支净额(万元),2991,2114,809,4894,2964,1700,603,4124,2262,1415,713,4283,2152,1943,116,2374,1055,884,116,2384,1056,334,147,2488,749,375,209,--,--,89,
利润总额(万元),11873,7229,2491,17982,14423,8455,2296,12873,9433,5442,1404,8408,6160,3978,1387,8808,10158,6397,2101,13156,9294,5038,1749,9073,5272,2767,4665,3424,3500,2080,
净利润(万元),10287,6195,1965,16191,12662,7601,2112,12348,8898,5307,1496,9042,6471,4107,1386,7798,8932,5644,1873,11570,8063,4332,1525,8168,4613,2423,4071,3131,3244,1939,
净利润(扣除非经常性损益后)(万元),9433,5714,1535,14091,11986,7086,1855,10752,8268,4819,1211,8277,--,3767,--,7352,--,4814,--,9282,--,4021,--,5725,3868,2050,3893,0,2954,1717,
经营活动产生的现金流量净额(万元),-3980,-5497,-4930,9243,4934,1171,-3539,19468,9548,3779,1280,9796,1433,-3583,-1744,377,-2303,-1046,-1745,6466,3710,832,-769,7512,3673,1530,4924,3781,2802,348,
现金及现金等价物净增加额(万元),-5311,-9418,14523,1969,-3720,-6390,-12553,-31425,-6391,911,802,-1831,-5409,-8588,-2254,-16641,-18706,-21249,-14020,72589,67932,67592,72716,7036,3627,1708,2489,2014,1842,210,
总资产(万元),192262,183223,182194,182274,178081,171001,164373,160445,156656,146624,138915,137882,135435,131158,130876,130212,129574,126944,115721,112934,107575,103165,103918,27591,25006,22188,18279,0,13763,6839,
流动资产(万元),140000,133127,132605,134816,133458,127792,122959,120155,103297,108962,101421,100695,101590,99307,100602,99930,100038,99869,99359,102936,99969,95722,97353,21344,18968,16155,12289,--,9355,6508,
总负债(万元),30125,26695,25430,27860,28436,28531,23429,22509,22465,19470,13403,14109,13545,11351,10516,10851,12015,14199,8956,9341,11173,8573,12134,7582,8551,7923,6437,--,5992,3233,
流动负债(万元),27267,24693,23311,25745,26155,26172,21215,20307,20924,17769,11594,12644,12012,10514,9693,9899,10884,13210,7948,8265,10255,7601,11104,6502,7431,6843,6437,--,3721,3233,
股东权益不含少数股东权益(万元),151905,146718,147546,145352,141616,135090,133493,130508,126784,120475,119291,117365,114798,112431,112767,111380,109824,106450,102696,100818,96403,94591,91784,20010,16454,14264,11841,0,7770,3606,
净资产收益率加权(%),6.84,4.17,1.34,11.83,9.25,5.66,1.61,10.05,7.29,4.46,1.26,7.88,5.72,3.67,1.24,7,8.48,5.3,1.84,12.64,9.19,5.24,2.17,51.29,0,18.56,41.52,0,61.62,73.56,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
