报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),0.06,0.03,-0.01,0.07,0.05,0.01,-0.02,0.05,0.01,-0.03,-0.05,0.05,0.07,0.04,0,0.03,0.02,-0.01,-0.03,0.08,0.07,0.05,-0.02,0.01,-0.03,-0.05,-0.05,0.14,0.12,0.07,0.02,0.21,0.17,0.09,0.24,0.16,0.21,0.3,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.49,2.46,2.42,2.42,2.41,2.38,2.38,2.41,2.41,2.38,2.32,2.33,2.29,2.28,2.32,2.37,2.34,2.29,2.28,2.26,1.4,1.23,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.19,0.09,0.04,0.26,0.15,0.04,0.03,0.2,0.15,0.14,0.11,0.01,0.07,0.05,0,0.2,0.14,0.09,0.02,0.32,0.16,0.16,0.67,0.15,0.53,0.34,
主营业务收入(万元),61636,39751,18679,70773,52445,33047,15275,60450,43285,26245,11852,53751,41368,26288,11716,48972,35381,22251,10040,44814,34391,22627,8329,32943,24469,14970,5724,39620,30079,19066,7759,36775,28110,17270,38380,29065,31484,27061,
主营业务利润(万元),8602,5599,2122,11996,8339,4877,1505,10021,6319,3108,785,8869,7219,4834,1978,7903,5779,3376,1315,7556,5774,3801,1044,4611,2867,1526,-26,8388,7205,4713,1802,9736,7475,4786,10672,7789,8194,5919,
营业利润(万元),1264,512,-90,1011,909,203,-449,598,-156,-659,-968,554,1329,770,61,129,26,-423,-647,1181,1132,853,-386,-820,-1037,-1096,-1139,2774,2900,1702,422,3702,2875,1547,3630,2816,2810,2842,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,--,--,
营业外收支净额(万元),7,3,-2,296,-7,69,0,382,257,94,40,504,101,47,6,390,278,214,0,619,399,212,-0,1129,401,150,149,--,--,--,--,--,--,-2,-1,15,7,-48,
利润总额(万元),1271,514,-92,1308,902,272,-449,980,101,-566,-928,1058,1430,818,68,519,304,-209,-647,1800,1532,1065,-386,309,-636,-946,-990,3219,3123,1746,451,3712,2873,1545,3629,2831,2817,2794,
净利润(万元),1252,530,-92,1375,930,278,-449,1038,146,-533,-916,1085,1487,856,89,633,406,-165,-619,1550,1435,958,-360,171,-662,-974,-990,2882,2342,1310,338,3166,2500,1335,3412,2453,2570,2555,
净利润(扣除非经常性损益后)(万元),1246,528,-90,1115,895,209,-449,713,-111,-627,-956,657,--,816,--,302,--,-379,--,1024,--,777,--,-702,--,-1124,0,2504,0,1277,--,3159,2498,1336,3413,2469,2565,2580,
经营活动产生的现金流量净额(万元),4398,4232,1422,5537,4116,1800,-481,4148,400,-314,-18,4024,3706,1777,808,5118,3054,730,578,3920,3043,2728,2243,134,1342,904,19,4073,2820,1711,305,6474,2448,2383,9956,--,6384,5032,
现金及现金等价物净增加额(万元),2742,4799,4896,2360,1764,237,-1203,-685,-3416,-3612,-1806,-4220,-4670,-5540,-1933,-1999,-138,-943,1901,-3236,-20,544,1495,-4078,-1659,-508,-561,-6241,-7342,-7831,-4333,24789,445,1179,1534,--,2576,1732,
总资产(万元),86470,85476,82384,76278,77777,75649,73063,74692,76277,72520,71297,73143,72956,71893,70815,70866,72176,71761,70499,68308,69753,68879,65683,64577,66514,65265,63787,65563,67556,64513,64144,67193,42617,42481,41589,--,39273,29623,
流动资产(万元),57134,56207,52291,45406,46677,43975,40315,40852,42141,37545,36299,37482,36950,38507,39853,39793,42541,43341,41388,38999,42466,41700,39028,37336,39244,38385,36787,38392,43048,40372,41041,43566,20752,20106,18101,--,17973,12511,
总负债(万元),28902,29226,26416,25218,27163,25549,23372,24552,26993,23903,22709,23628,23014,22564,22230,22349,23855,23952,22649,19813,21357,20949,19067,17575,20396,19448,17635,18421,20954,18944,18761,22148,21750,22779,23221,--,24178,16313,
流动负债(万元),22975,23317,20524,19266,25991,24397,22239,23255,20849,17781,16609,17365,21473,20954,21930,22049,18655,18752,17449,17613,21357,20949,19067,17575,15296,14348,12535,13221,20724,18714,16631,20018,19620,20611,20741,--,22868,13563,
股东权益不含少数股东权益(万元),51973,51252,50968,51060,50614,49963,49554,50003,49111,48432,48388,49304,49706,49076,48309,48220,47993,47422,47446,48065,47951,47473,46155,46515,45683,45371,46152,47142,46602,45570,45383,45045,20867,19702,18367,--,15095,13310,
净资产收益率加权(%),2.43,1.03,-0.18,2.72,1.85,0.55,-0.9,2.09,0.3,-1.09,-1.87,2.22,3.04,1.76,0.18,1.31,0.84,-0.34,-1.3,3.28,3.04,2.04,-0.78,0.36,--,-2.09,0,6.25,0,2.87,--,14.45,12.74,7.27,20.44,15.1,18.1,29.12,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
