报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.24,0.22,0.18,0.61,0.44,0.49,0.31,1.17,1.06,0.75,0.43,1.16,1.04,0.71,0.39,1.25,0.95,0.64,0.83,1.57,1.19,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,11.15,10.81,11.08,10.69,10.38,2.45,1.81,5.3,31.92,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.03,0.03,0.21,0.32,0.31,0.35,1.05,2.06,27.4,
主营业务收入(万元),83674,56942,32689,123544,88537,61755,33387,137883,100353,68415,36993,111749,78229,54641,31674,83623,62036,43212,55915,30900,22262,
主营业务利润(万元),48758,33460,18818,73156,52315,37564,19099,83763,61215,41780,22196,67233,47736,33411,18941,49498,36423,24906,31539,16795,11288,
营业利润(万元),4738,4903,3962,14126,9384,10363,6167,27560,24496,19326,10787,27101,24762,16557,9718,24698,17306,11369,17591,9291,7401,
投资收益(万元),3887,1798,890,5579,4542,3154,1648,1666,427,196,--,--,--,--,--,3,3,1,--,--,--,
营业外收支净额(万元),88,-64,38,1709,1677,1662,1647,1585,1590,260,268,771,561,590,-270,47,52,-2,45,87,4,
利润总额(万元),4826,4839,4000,15835,11061,12025,7814,29145,26085,19586,11055,27873,25324,17148,9448,24744,17358,11367,17637,9378,7405,
净利润(万元),4801,4327,3612,12122,8806,9718,6180,23374,21158,14915,8589,23129,20787,14239,7845,20866,14726,9620,12329,6238,3765,
净利润(扣除非经常性损益后)(万元),1441,2918,2834,5185,2910,5220,3159,20366,19493,14548,8364,22333,--,13864,--,20830,--,9621,12288,4458,1849,
经营活动产生的现金流量净额(万元),37331,35712,11919,3551,1196,5132,4592,1291,5972,924,2902,331,-663,589,4261,6467,6253,5231,15721,6181,4109,
现金及现金等价物净增加额(万元),-22468,42090,-2790,23493,6495,2941,7333,-8801,26893,-12330,22520,4915,1626,4934,4044,1384,165013,-2315,2135,8086,3510,
总资产(万元),288029,325654,293712,289836,261052,247822,257128,254082,267758,248499,263022,263146,253582,238326,245150,238797,228129,48579,42132,29390,14261,
流动资产(万元),181285,220439,204701,200710,202603,193598,203476,200613,223427,204818,219700,220162,240272,225825,233305,227126,217597,38309,32310,25392,12284,
总负债(万元),58188,96238,64615,64252,38772,16576,17476,20616,36533,16564,26378,35060,30513,22156,23521,25030,20442,11776,14951,9211,5452,
流动负债(万元),58188,96238,33063,32814,38772,16576,17476,20616,36533,16564,26378,35060,30513,22156,23193,24739,20442,11776,14951,9211,5452,
股东权益不含少数股东权益(万元),229841,229417,229097,225583,222280,231246,239652,233466,231225,231935,236644,228087,223069,216170,221628,213767,207687,36802,27181,15894,4788,
净资产收益率加权(%),2.11,1.9,1.59,5.06,3.7,4.08,2.61,10.26,8.86,6.33,3.7,10.59,9.27,6.56,3.6,22.47,27.81,30.07,57.01,69.9,129.54,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
