报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),-0.08,-0.02,-0.03,0.13,0.04,-0,0.08,0.24,0.12,0.12,0.27,1.15,0.72,0.53,1,0.93,0.46,0.82,0.64,0.41,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,10.69,5.17,4.74,3.83,3.36,2.98,2.22,1.31,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.79,0.84,0.42,1.24,0.98,0.19,0.32,-0.36,
主营业务收入(万元),54849,37125,19517,85528,55392,35298,21071,75448,48547,33759,20271,73778,47649,32402,65833,51341,23398,43433,30414,17227,
主营业务利润(万元),15355,10990,6315,25417,15811,10040,6602,23091,14805,10758,6857,25180,15895,10750,19594,17221,8108,14128,7191,3354,
营业利润(万元),-2202,-631,-465,2664,898,217,1309,4101,2403,2130,2281,7714,4586,3383,6236,5937,2973,5035,3128,1377,
投资收益(万元),333,284,182,892,667,405,199,281,159,--,--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),416,383,323,-70,228,114,84,274,86,160,128,162,49,58,192,20,-2,113,214,258,
利润总额(万元),-1786,-248,-142,2593,1126,331,1393,4375,2489,2290,2409,7876,4635,3442,6428,5958,2971,5148,3342,1635,
净利润(万元),-2290,-685,-373,1839,633,-67,1071,3375,1719,1650,1926,6583,3817,2808,5318,4925,2432,4330,2823,953,
净利润(扣除非经常性损益后)(万元),-2659,-1022,-657,1928,446,-164,998,3150,1670,1520,1822,6448,--,2759,5158,4911,2435,4239,2642,780,
经营活动产生的现金流量净额(万元),875,507,3784,-1314,-1013,-213,1422,6005,1252,-5292,2124,6513,5555,4477,2217,6592,5178,1031,1683,-1456,
现金及现金等价物净增加额(万元),-1268,-458,2744,-21236,-22482,-21436,4617,-20274,-42149,-9618,-130,46756,47572,-2,-228,1695,246,-300,3290,-29,
总资产(万元),94577,91479,99173,105798,97152,92515,95989,98572,89547,90037,92562,96058,86408,34813,41419,34559,24563,28672,23680,15112,
流动资产(万元),48888,46689,53883,64931,59481,57779,71004,75423,69401,71298,75958,79293,71623,21611,28195,23280,14415,18406,15355,9326,
总负债(万元),18129,13425,19393,25645,18206,14268,15191,18844,11476,12035,12304,17727,10842,7436,16320,14248,6745,12861,11934,9869,
流动负债(万元),18074,13362,19323,25566,18119,14174,15088,18734,11386,11937,12199,17614,10723,7310,16210,14248,6745,12861,11748,9497,
股东权益不含少数股东权益(万元),76449,78054,79780,80153,78947,78247,80798,79727,78071,78002,80257,78332,75566,27377,25099,20311,17819,15810,11745,5244,
净资产收益率加权(%),-2.9,-0.86,-0.47,2.3,0.8,-0.08,1.33,4.29,2.2,2.1,2.43,16.53,14.29,10.67,23.51,27.43,14.46,31.28,35.81,30.57,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
