报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.51,0.44,0.26,0.63,0.56,0.48,0.32,0.74,0.65,0.54,0.35,0.67,0.59,0.78,0.51,0.83,0.73,0.6,0.41,0.62,0.52,0.43,0.49,0.91,0.77,0.7,0.83,0.64,1.02,
每股净资产(元),--,--,--,--,--,--,--,4.75,--,--,--,4.05,3.91,6.09,5.98,5.47,5.38,5.21,5.17,4.76,4.67,4.57,8.25,7.76,7.63,3.73,3.32,2.69,2.5,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.39,0.11,-0.05,1.7,0.83,0.54,0.51,1.38,0.59,0.38,1.62,2.54,1.44,0.96,2.59,3.12,0.47,
主营业务收入(万元),433320,320585,192108,595161,429465,311047,181898,598585,436828,323477,187395,571659,397578,280812,156065,474108,340531,238944,135659,356346,248623,172724,99255,274657,189729,132855,221934,163557,166469,
主营业务利润(万元),75971,55914,32191,100654,77105,56860,32623,103390,78740,57665,33969,99393,73718,53269,30999,81811,62025,44324,25687,62575,45704,31941,18578,49986,36577,25576,43680,29580,30692,
营业利润(万元),39964,34243,20677,48211,43268,36565,24551,54724,48579,39872,26252,52029,44791,36468,24246,38123,34572,28497,19130,29924,25082,20128,12743,20291,16559,13518,16195,12652,20197,
投资收益(万元),4711,4279,739,4411,1305,875,536,3380,2705,2666,228,3190,3063,2822,377,1970,1573,--,--,687,250,250,250,0,--,--,61,856,11774,
营业外收支净额(万元),-959,-915,-221,-1041,-360,-94,-69,-163,168,250,248,-294,-273,-44,-57,1852,72,98,-3,-356,-350,-23,-19,-82,9,-3,-178,--,-443,
利润总额(万元),39005,33329,20456,47170,42908,36471,24482,54561,48747,40122,26500,51735,44518,36424,24189,39976,34645,28595,19127,29569,24732,20105,12723,20209,16567,13515,16018,13492,19754,
净利润(万元),28817,25013,14896,35239,31462,27002,18240,41143,36574,29936,19572,37601,32742,27074,17895,29048,25475,20975,14287,21615,18246,14950,9474,14962,12390,10125,12009,9167,14474,
净利润(扣除非经常性损益后)(万元),28026,24485,14436,34866,30944,26602,18070,40653,36315,29649,19350,36982,--,26533,--,27361,--,20902,--,21893,--,14968,--,15024,--,10127,12118,7634,6656,
经营活动产生的现金流量净额(万元),-96024,-68023,-39800,-22550,-36755,-22034,-11257,38578,-4043,-8276,22455,59497,21647,3813,-1629,59401,28904,18903,17659,48158,20465,13105,31434,49331,27977,13783,37245,44949,6804,
现金及现金等价物净增加额(万元),5189,-10084,24813,-82341,-62875,-96452,-112249,27353,28724,31410,70718,-11914,-35253,-64222,-12960,53733,31578,38623,10426,-19607,-31746,-10082,27908,110860,93516,-751,9805,10603,-5393,
总资产(万元),973467,900041,858445,790858,734661,630852,592437,654154,603815,579014,592262,518037,458972,424601,475329,490733,444169,427924,347007,325932,301768,279981,292198,263431,247433,147837,153999,119643,125585,
流动资产(万元),419960,374230,384961,327755,420070,332104,324445,386484,343605,328483,348240,275830,219590,186704,240409,258797,241016,224380,208995,207022,204028,182744,193354,164732,151920,52809,56243,55965,67567,
总负债(万元),598313,528602,491230,438772,370974,301102,265567,345444,303787,293460,311915,257353,225951,200991,255762,290747,247191,237073,157528,150837,132171,113756,130711,111485,98162,93863,105839,80627,89271,
流动负债(万元),392912,422513,419468,407755,353111,283392,252158,339178,298014,287687,306172,251610,220248,195288,250228,285213,243638,233520,154118,147426,129662,111247,128355,109129,95420,82122,94097,69380,88264,
股东权益不含少数股东权益(万元),320938,316899,312010,296576,297339,288698,285353,266972,257739,251117,245616,226043,218383,212715,208773,190879,188039,182039,180589,166302,162933,159637,159981,150507,147935,53640,47835,38706,36020,
净资产收益率加权(%),9.3,8.08,4.9,12.47,11.22,9.66,6.61,16.81,15.12,12.47,8.3,18.11,16.02,13.36,8.96,16.34,14.47,11.91,8.24,13.73,11.67,9.58,6.1,16.61,--,20.24,27.45,24.93,49.01,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
