报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),-0.13,0,0,0.02,0,0,0,0.02,-0.05,-0.05,0,0.09,0.08,0.02,-0.01,0.06,0.03,0.02,0.01,0.16,0.12,0.08,0.05,0.17,0.12,0.05,0.03,0.1,0.06,0.04,0.02,0.1,0.06,0.04,0.02,--,--,--,0.06,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.97,1.91,1.98,1.99,1.96,1.94,1.93,1.93,1.88,1.84,1.93,1.88,1.83,1.76,1.84,1.81,1.77,1.75,1.83,1.81,1.76,1.75,1.85,1.82,1.3,1.27,--,1.3,1.26,1.09,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.23,0.22,-0.02,0.18,0.19,0.12,0.01,0.27,0.29,0.2,0.1,0.51,0.4,0.34,0.1,0.26,0.01,-0.03,-0.03,0.09,0.01,-0.06,-0.15,0.16,0,0.03,--,0.24,0.58,0.25,
主营业务收入(万元),100350,66416,32770,159685,117487,75867,36588,144919,105345,67789,34872,152190,114701,68600,34690,136110,99446,63655,30839,133281,97824,62165,29879,105841,79089,49825,27354,141480,105260,68642,31883,117851,86045,55219,28835,107765,79733,53969,29803,105689,98875,78211,
主营业务利润(万元),13140,8462,4056,21890,15139,9577,4750,18981,13424,8325,4886,24053,17451,10140,4479,19989,13863,8822,4084,20302,14993,9749,4940,18820,14777,9011,5430,20635,15148,10126,3780,17900,12641,7949,--,17168,13283,8492,4631,15441,14653,12318,
营业利润(万元),-5327,-129,-60,638,269,194,245,-205,-1690,-1304,278,4584,3775,1091,-60,1749,1322,661,209,4859,4065,2833,1723,5199,4360,2072,1132,3637,2224,1528,795,2862,2071,1478,737,3965,2652,1827,1387,3627,3823,2954,
投资收益(万元),83,71,14,70,83,141,94,1158,260,130,31,9,1,12,--,244,230,145,74,193,--,--,--,-358,-324,-315,-169,-74,--,--,--,0,0,0,0,5,0,2,1,5,5,5,
营业外收支净额(万元),9,155,87,41,42,-26,-51,272,-78,-182,-69,-345,-161,-41,34,412,-13,20,-17,159,-60,-86,-7,166,-71,-76,-28,-227,--,--,--,--,--,--,--,-222,0,0,12,0,0,0,
利润总额(万元),-5318,26,27,679,311,169,194,67,-1768,-1486,209,4240,3614,1050,-26,2161,1308,681,192,5018,4005,2748,1716,5365,4289,1996,1104,3410,2066,1374,741,2936,1858,1334,659,3747,2483,1724,1398,3385,3476,2981,
净利润(万元),-4859,86,103,519,153,101,125,422,-1353,-1287,13,2529,2185,442,-237,1707,904,464,156,4322,3184,2144,1276,4612,3225,1395,719,2702,1741,1081,584,2688,1547,1126,565,3519,2121,1535,1162,3037,3487,3153,
净利润(扣除非经常性损益后)(万元),-283,-23,56,392,206,144,191,-1332,-1338,-1151,84,2712,--,485,--,1336,--,421,--,3903,--,2207,--,4424,0,1429,0,3369,0,1182,--,2565,0,1165,--,3683,2265,1624,--,3247,3641,3132,
经营活动产生的现金流量净额(万元),5096,6809,2364,8766,6441,5228,2015,6635,1113,550,1524,10312,6077,5939,-460,4885,5138,3249,261,7306,7896,5445,2765,13780,10774,9137,2750,7038,331,-786,-847,2337,186,-1515,-4132,4295,962,574,-1814,4804,11765,4900,
现金及现金等价物净增加额(万元),-2917,5317,858,-4460,-4887,-2174,-4601,3876,1336,4714,2349,2196,-1968,-2212,-268,-192,-2251,-1967,-5934,-3319,316,1788,5935,2014,4609,484,4288,-4701,-5814,-4616,791,-5132,-5308,-5051,-7865,22666,139,1272,-985,-406,1792,493,
总资产(万元),131423,139619,138760,147390,143358,144014,137956,144162,142007,139856,139392,142426,141569,134164,138785,140810,131777,123091,116597,119263,120749,114793,111967,103108,103784,93604,103180,108810,112369,112376,108333,102012,103589,96966,99293,101957,78053,75218,--,74906,73314,68739,
流动资产(万元),71754,79094,76732,84299,81188,82569,76422,81535,77054,74398,73746,75739,74687,66471,70289,71710,66950,60206,58691,63339,69260,72583,71782,62841,63235,53075,62931,68275,73705,74047,74958,68329,70330,64030,66618,69357,45030,41846,--,40871,38089,32615,
总负债(万元),79785,82650,79755,88270,84714,85108,78293,84456,84918,82142,82754,85698,84844,78971,81378,82921,74121,65686,59404,62046,64978,60869,55538,48972,51015,42633,50160,56564,60802,61614,56817,51108,54007,48494,48136,51664,50366,48088,--,47200,46462,45996,
流动负债(万元),73901,75754,74246,81366,75135,74404,69095,72302,71852,70532,72643,74048,70465,64471,64015,66199,69083,61962,57280,59539,62334,53509,48973,43768,48926,39974,47236,53347,57193,56242,50353,45330,46452,44387,45754,49294,49542,45084,--,45000,43462,43696,
股东权益不含少数股东权益(万元),45940,50820,52519,52411,52052,52001,52560,52423,49137,49204,53202,53195,52852,51106,53100,53338,52538,52118,51823,51677,50424,49393,51745,50469,49039,47247,49252,48533,47567,46906,49107,48543,47299,46879,49534,48702,26019,25431,--,25912,25211,21724,
净资产收益率加权(%),-9.86,0.16,0.2,0.99,0.29,0.2,0.24,0.81,-2.64,-2.45,0.02,4.75,4.1,0.83,-0.45,3.25,1.73,0.89,0.3,8.5,6.26,4.19,2.5,9.37,0,2.86,0,5.59,0,2.24,--,5.57,0,2.29,--,13.53,0,6.06,--,11.9,14.86,12.49,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
