报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.31,0.23,0.1,0.44,0.25,0.13,0.02,0.15,0.14,0.08,0.03,0.16,0.15,0.13,0.04,0.72,0.7,0.5,0.71,0.45,0.11,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,6.28,--,6.25,6.23,6.24,6.2,6.14,3.71,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.08,--,-0.1,-0.44,-0.2,0.62,0.49,0.34,0.15,0.09,1.03,
主营业务收入(万元),480779,323960,158028,649216,476344,299215,138965,565262,415862,266763,125472,526360,402500,265519,127787,657346,525339,350926,498964,328959,414627,
主营业务利润(万元),33462,23431,10244,48030,30267,16564,5283,29174,23354,15112,7808,23950,19349,14141,6467,59791,50436,35482,50016,31645,20008,
营业利润(万元),18127,13201,5577,24304,13586,6413,625,8536,7249,3957,1705,5629,5580,5575,1631,37093,33811,24373,32586,17389,3543,
投资收益(万元),1644,1281,577,2438,1513,362,142,622,--,--,--,128,128,128,84,457,233,52,351,869,-388,
营业外收支净额(万元),376,271,148,939,907,908,875,902,1000,799,8,3096,2640,1950,682,642,432,372,138,631,412,
利润总额(万元),18503,13472,5725,25243,14493,7321,1500,9438,8250,4756,1713,8725,8219,7525,2313,37735,34243,24745,32724,18021,3955,
净利润(万元),12975,9472,4156,17748,10148,5059,804,5943,5511,3185,1127,6333,6150,5401,1655,25617,23751,17097,24085,14204,3331,
净利润(扣除非经常性损益后)(万元),11551,8365,3635,15476,8534,4254,181,4888,4899,2713,--,4255,--,4094,--,24784,--,17203,23954,12859,5056,
经营活动产生的现金流量净额(万元),-52639,-49636,-13807,81282,59969,80728,34098,-14369,-28580,-18600,-3274,3210,-3931,-17646,-8079,24967,19600,11698,5267,3015,32314,
现金及现金等价物净增加额(万元),-10164,-538,-20713,-6706,-14847,-17752,-13143,-48586,-44591,-23054,-6836,-32450,-49335,-41711,-27650,105738,122377,5857,-10578,12540,-112,
总资产(万元),463036,442695,488802,522822,462502,435369,405158,339220,342282,352641,334951,326508,324757,333112,322989,346544,391301,279863,248776,221226,195884,
流动资产(万元),281627,263283,318279,366003,313610,292010,266583,221694,229264,242397,239080,230820,230910,240101,231567,256690,304379,195715,169645,148964,125298,
总负债(万元),156018,140812,189509,229247,187138,165605,135549,70936,74783,87761,68080,60922,64702,73310,63087,88377,136044,144543,125279,121007,123861,
流动负债(万元),155339,140091,188747,228442,186186,164599,134490,69824,74208,87153,67438,60245,63990,72560,62282,87499,135045,143478,124199,119296,121903,
股东权益不含少数股东权益(万元),289081,284399,282082,276748,258892,253804,253559,252755,252322,249997,251948,250821,250639,249890,250154,248498,246032,126429,116152,94941,67972,
净资产收益率加权(%),4.66,3.42,1.49,6.84,3.96,2,0.32,2.36,2.18,1.26,0.45,2.54,2.46,2.15,0.66,16.83,19.23,14.1,22.51,18.92,4.89,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
